TERM_OF_LOAN,Profitability,Origination_year,YEAR,Months_elapsed,CREDIT_SCORE_BUCKET,OPB,PAYMENT_AMOUNT,AUTO_PTI_TOTAL
72.0,1630.577385480206,2018.0,2020.0,24.0,660+,7764.6542165724095,275.0467853289317,8.14894497535286
72.0,982.1004143775501,2018.0,2021.0,36.0,660+,4464.092792625228,275.0467853289317,8.14894497535286
72.0,267.6122147959511,2018.0,2022.0,48.0,660+,1163.5313686780482,275.0467853289317,8.14894497535286
72.0,0.0,2018.0,2023.0,60.0,660+,0.0,275.0467853289317,8.14894497535286
72.0,0.0,2018.0,2024.0,72.0,660+,0.0,275.0467853289317,8.14894497535286
72.0,0.0,2018.0,2025.0,84.0,660+,0.0,275.0467853289317,8.14894497535286
75.0,0.025731534833562344,2018.0,2018.0,0.0,660+,20419.847368118262,404.3931614594059,9.23975872624147
75.0,3113.4258861210783,2018.0,2019.0,12.0,660+,15567.129430605391,404.3931614594059,9.23975872624147
75.0,2250.0264135494294,2018.0,2020.0,24.0,660+,10714.41149309252,404.3931614594059,9.23975872624147
75.0,1289.572582227523,2018.0,2021.0,36.0,660+,5861.69355557965,404.3931614594059,9.23975872624147
75.0,232.0643921553592,2018.0,2022.0,48.0,660+,1008.9756180667791,404.3931614594059,9.23975872624147
75.0,0.0,2018.0,2023.0,60.0,660+,0.0,404.3931614594059,9.23975872624147
75.0,0.0,2018.0,2024.0,72.0,660+,0.0,404.3931614594059,9.23975872624147
75.0,0.0,2018.0,2025.0,84.0,660+,0.0,404.3931614594059,9.23975872624147
75.0,0.06615855487696823,2018.0,2018.0,0.0,<600,23874.373169150083,430.015875849456,23.82745424123463
75.0,3742.8365317913226,2018.0,2019.0,12.0,<600,18714.18265895661,430.015875849456,23.82745424123463
75.0,2846.3383512402593,2018.0,2020.0,24.0,<600,13553.99214876314,430.015875849456,23.82745424123463
75.0,1846.636360485327,2018.0,2021.0,36.0,<600,8393.801638569668,430.015875849456,23.82745424123463
75.0,743.7305595265252,2018.0,2022.0,48.0,<600,3233.6111283761966,430.015875849456,23.82745424123463
75.0,0.0,2018.0,2023.0,60.0,<600,0.0,430.015875849456,23.82745424123463
75.0,0.0,2018.0,2024.0,72.0,<600,0.0,430.015875849456,23.82745424123463
75.0,0.0,2018.0,2025.0,84.0,<600,0.0,430.015875849456,23.82745424123463
72.0,0.04277262646053617,2018.0,2018.0,0.0,601-660,24504.714747063776,427.0932937756227,7.45116739470526
72.0,3875.9190443512607,2018.0,2019.0,12.0,601-660,19379.595221756303,427.0932937756227,7.45116739470526
72.0,2993.439896254254,2018.0,2020.0,24.0,601-660,14254.47569644883,427.0932937756227,7.45116739470526
72.0,2008.4583576510986,2018.0,2021.0,36.0,601-660,9129.356171141357,427.0932937756227,7.45116739470526
72.0,920.9744285417934,2018.0,2022.0,48.0,601-660,4004.236645833884,427.0932937756227,7.45116739470526
72.0,0.0,2018.0,2023.0,60.0,601-660,0.0,427.0932937756227,7.45116739470526
72.0,0.0,2018.0,2024.0,72.0,601-660,0.0,427.0932937756227,7.45116739470526
72.0,0.0,2018.0,2025.0,84.0,601-660,0.0,427.0932937756227,7.45116739470526
72.0,0.03606424242403085,2018.0,2018.0,0.0,<600,21601.54162745719,419.6467523319625,24.97303762631594
72.0,3313.1561198947284,2018.0,2019.0,12.0,<600,16565.78059947364,419.6467523319625,24.97303762631594
72.0,2421.304110012919,2018.0,2020.0,24.0,<600,11530.019571490091,419.6467523319625,24.97303762631594
72.0,1428.736879571439,2018.0,2021.0,36.0,<600,6494.258543506541,419.6467523319625,24.97303762631594
72.0,335.45442857028803,2018.0,2022.0,48.0,<600,1458.4975155229913,419.6467523319625,24.97303762631594
72.0,0.0,2018.0,2023.0,60.0,<600,0.0,419.6467523319625,24.97303762631594
72.0,0.0,2018.0,2024.0,72.0,<600,0.0,419.6467523319625,24.97303762631594
72.0,0.0,2018.0,2025.0,84.0,<600,0.0,419.6467523319625,24.97303762631594
75.0,0.013149817160457733,2018.0,2018.0,0.0,601-660,21610.080841443676,398.73669406197195,11.28103041465673
75.0,3365.0481025400027,2018.0,2019.0,12.0,601-660,16825.240512700013,398.73669406197195,11.28103041465673
75.0,2528.4840386308333,2018.0,2020.0,24.0,601-660,12040.40018395635,398.73669406197195,11.28103041465673
75.0,1596.223168146791,2018.0,2021.0,36.0,601-660,7255.559855212687,398.73669406197195,11.28103041465673
75.0,568.2654910878755,2018.0,2022.0,48.0,601-660,2470.7195264690235,398.73669406197195,11.28103041465673
75.0,0.0,2018.0,2023.0,60.0,601-660,0.0,398.73669406197195,11.28103041465673
75.0,0.0,2018.0,2024.0,72.0,601-660,0.0,398.73669406197195,11.28103041465673
75.0,0.0,2018.0,2025.0,84.0,601-660,0.0,398.73669406197195,11.28103041465673
75.0,0.05831687006400387,2018.0,2018.0,0.0,660+,14660.156166915314,287.25077602438535,8.47028838090106
75.0,2242.629370924538,2018.0,2019.0,12.0,660+,11213.14685462269,287.25077602438535,8.47028838090106
75.0,1630.8888838893138,2018.0,2020.0,24.0,660+,7766.137542330066,287.25077602438535,8.47028838090106
75.0,950.2082106082373,2018.0,2021.0,36.0,660+,4319.128230037442,287.25077602438535,8.47028838090106
75.0,200.5873510813081,2018.0,2022.0,48.0,660+,872.1189177448177,287.25077602438535,8.47028838090106
75.0,0.0,2018.0,2023.0,60.0,660+,0.0,287.25077602438535,8.47028838090106
75.0,0.0,2018.0,2024.0,72.0,660+,0.0,287.25077602438535,8.47028838090106
75.0,0.0,2018.0,2025.0,84.0,660+,0.0,287.25077602438535,8.47028838090106
72.0,0.056642286130945824,2018.0,2018.0,0.0,601-660,42291.35689307017,691.7539026288816,12.88750980619894
72.0,6798.062012304718,2018.0,2019.0,12.0,601-660,33990.31006152359,691.7539026288816,12.88750980619894
72.0,5394.745278295172,2018.0,2020.0,24.0,601-660,25689.263229977012,691.7539026288816,12.88750980619894
72.0,3825.4076076546958,2018.0,2021.0,36.0,601-660,17388.216398430435,691.7539026288816,12.88750980619894
72.0,2090.049000383286,2018.0,2022.0,48.0,601-660,9087.169566883851,691.7539026288816,12.88750980619894
72.0,188.6694564809458,2018.0,2023.0,60.0,601-660,786.1227353372742,691.7539026288816,12.88750980619894
72.0,0.0,2018.0,2024.0,72.0,601-660,0.0,691.7539026288816,12.88750980619894
72.0,0.0,2018.0,2025.0,84.0,601-660,0.0,691.7539026288816,12.88750980619894
48.0,0.01651645464278827,2018.0,2018.0,0.0,<600,22971.84443109596,688.240222333022,12.93425865051001
48.0,2942.5923526199394,2018.0,2019.0,12.0,<600,14712.961763099696,688.240222333022,12.93425865051001
48.0,1355.3566099717207,2018.0,2020.0,24.0,<600,6454.079095103432,688.240222333022,12.93425865051001
48.0,0.0,2018.0,2021.0,36.0,<600,0.0,688.240222333022,12.93425865051001
48.0,0.0,2018.0,2022.0,48.0,<600,0.0,688.240222333022,12.93425865051001
48.0,0.0,2018.0,2023.0,60.0,<600,0.0,688.240222333022,12.93425865051001
48.0,0.0,2018.0,2024.0,72.0,<600,0.0,688.240222333022,12.93425865051001
48.0,0.0,2018.0,2025.0,84.0,<600,0.0,688.240222333022,12.93425865051001
75.0,0.06361203479439845,2018.0,2018.0,0.0,660+,19263.59038185361,361.4695168146501,12.12413540093006
75.0,2985.191236015562,2018.0,2019.0,12.0,660+,14925.956180077808,361.4695168146501,12.12413540093006
75.0,2223.5476154434214,2018.0,2020.0,24.0,660+,10588.321978302007,361.4695168146501,12.12413540093006
75.0,1375.1513108357656,2018.0,2021.0,36.0,660+,6250.687776526207,361.4695168146501,12.12413540093006
75.0,440.0023221925928,2018.0,2022.0,48.0,660+,1913.0535747504036,361.4695168146501,12.12413540093006
75.0,0.0,2018.0,2023.0,60.0,660+,0.0,361.4695168146501,12.12413540093006
75.0,0.0,2018.0,2024.0,72.0,660+,0.0,361.4695168146501,12.12413540093006
75.0,0.0,2018.0,2025.0,84.0,660+,0.0,361.4695168146501,12.12413540093006
48.0,0.09551169652850976,2018.0,2018.0,0.0,660+,20418.447825386975,406.80426668054105,12.93359067464957
48.0,3107.3593250440967,2018.0,2019.0,12.0,660+,15536.796625220482,406.80426668054105,12.93359067464957
48.0,2237.580539261338,2018.0,2020.0,24.0,660+,10655.14542505399,406.80426668054105,12.93359067464957
48.0,1270.1687294752494,2018.0,2021.0,36.0,660+,5773.494224887498,406.80426668054105,12.93359067464957
48.0,0.0,2018.0,2022.0,48.0,660+,0.0,406.80426668054105,12.93359067464957
48.0,0.0,2018.0,2023.0,60.0,660+,0.0,406.80426668054105,12.93359067464957
48.0,0.0,2018.0,2024.0,72.0,660+,0.0,406.80426668054105,12.93359067464957
48.0,0.0,2018.0,2025.0,84.0,660+,0.0,406.80426668054105,12.93359067464957
72.0,0.028017380120484804,2018.0,2018.0,0.0,601-660,23019.68518306895,442.2693160916067,11.43125655383245
72.0,3542.490677993934,2018.0,2019.0,12.0,601-660,17712.45338996967,442.2693160916067,11.43125655383245
72.0,2605.0965353427814,2018.0,2020.0,24.0,601-660,12405.221596870388,442.2693160916067,11.43125655383245
72.0,1561.5577568296435,2018.0,2021.0,36.0,601-660,7097.989803771106,442.2693160916067,11.43125655383245
72.0,411.8743424545202,2018.0,2022.0,48.0,601-660,1790.758010671827,442.2693160916067,11.43125655383245
72.0,0.0,2018.0,2023.0,60.0,601-660,0.0,442.2693160916067,11.43125655383245
72.0,0.0,2018.0,2024.0,72.0,601-660,0.0,442.2693160916067,11.43125655383245
72.0,0.0,2018.0,2025.0,84.0,601-660,0.0,442.2693160916067,11.43125655383245
72.0,0.058569733410105,2018.0,2018.0,0.0,660+,41905.46241843201,734.625881995817,21.37431239218019
72.0,6617.990366896442,2018.0,2019.0,12.0,660+,33089.951834482206,734.625881995817,21.37431239218019
72.0,5097.632662611804,2018.0,2020.0,24.0,660+,24274.441250532404,734.625881995817,21.37431239218019
72.0,3400.964746648172,2018.0,2021.0,36.0,660+,15458.9306665826,734.625881995817,21.37431239218019
72.0,1527.9866190055427,2018.0,2022.0,48.0,660+,6643.420082632794,734.625881995817,21.37431239218019
72.0,0.0,2018.0,2023.0,60.0,660+,0.0,734.625881995817,21.37431239218019
72.0,0.0,2018.0,2024.0,72.0,660+,0.0,734.625881995817,21.37431239218019
72.0,0.0,2018.0,2025.0,84.0,660+,0.0,734.625881995817,21.37431239218019
48.0,0.08659023707379089,2018.0,2018.0,0.0,660+,20759.076911809727,400.6916457706758,10.33724097163375
48.0,3190.1554325123234,2018.0,2019.0,12.0,660+,15950.777162561617,400.6916457706758,10.33724097163375
48.0,2339.9202567958364,2018.0,2020.0,24.0,660+,11142.477413313507,400.6916457706758,10.33724097163375
48.0,1393.5190860943878,2018.0,2021.0,36.0,660+,6334.177664065399,400.6916457706758,10.33724097163375
48.0,0.0,2018.0,2022.0,48.0,660+,0.0,400.6916457706758,10.33724097163375
48.0,0.0,2018.0,2023.0,60.0,660+,0.0,400.6916457706758,10.33724097163375
48.0,0.0,2018.0,2024.0,72.0,660+,0.0,400.6916457706758,10.33724097163375
48.0,0.0,2018.0,2025.0,84.0,660+,0.0,400.6916457706758,10.33724097163375
75.0,0.036306998118129256,2018.0,2018.0,0.0,601-660,17127.578137945806,347.9002807303667,11.62611147002591
75.0,2590.554953836281,2018.0,2019.0,12.0,601-660,12952.774769181406,347.9002807303667,11.62611147002591
75.0,1843.3739940875712,2018.0,2020.0,24.0,601-660,8777.971400417005,347.9002807303667,11.62611147002591
75.0,1012.6969669635728,2018.0,2021.0,36.0,601-660,4603.1680316526035,347.9002807303667,11.62611147002591
75.0,98.5238724642872,2018.0,2022.0,48.0,601-660,428.3646628882052,347.9002807303667,11.62611147002591
75.0,0.0,2018.0,2023.0,60.0,601-660,0.0,347.9002807303667,11.62611147002591
75.0,0.0,2018.0,2024.0,72.0,601-660,0.0,347.9002807303667,11.62611147002591
75.0,0.0,2018.0,2025.0,84.0,601-660,0.0,347.9002807303667,11.62611147002591
72.0,0.011611575082091964,2018.0,2018.0,0.0,<600,29594.978286971105,596.3303104916879,21.12789676756941
72.0,4487.80291221417,2018.0,2019.0,12.0,<600,22439.01456107085,596.3303104916879,21.12789676756941
72.0,3209.4406753858248,2018.0,2020.0,24.0,<600,15283.050835170596,596.3303104916879,21.12789676756941
72.0,1787.9591640394751,2018.0,2021.0,36.0,<600,8127.087109270342,596.3303104916879,21.12789676756941
72.0,223.35837817511984,2018.0,2022.0,48.0,<600,971.1233833700862,596.3303104916879,21.12789676756941
72.0,0.0,2018.0,2023.0,60.0,<600,0.0,596.3303104916879,21.12789676756941
72.0,0.0,2018.0,2024.0,72.0,<600,0.0,596.3303104916879,21.12789676756941
72.0,0.0,2018.0,2025.0,84.0,<600,0.0,596.3303104916879,21.12789676756941
75.0,0.08762183002593722,2018.0,2018.0,0.0,601-660,44621.72630065827,768.4887395985187,21.20939281397232
75.0,7079.972285095209,2018.0,2019.0,12.0,601-660,35399.86142547605,768.4887395985187,21.20939281397232
75.0,5497.379275561703,2018.0,2020.0,24.0,601-660,26177.996550293825,768.4887395985187,21.20939281397232
75.0,3730.3489685245518,2018.0,2021.0,36.0,601-660,16956.1316751116,768.4887395985187,21.20939281397232
75.0,1778.8813639837567,2018.0,2022.0,48.0,601-660,7734.266799929377,768.4887395985187,21.20939281397232
75.0,0.0,2018.0,2023.0,60.0,601-660,0.0,768.4887395985187,21.20939281397232
75.0,0.0,2018.0,2024.0,72.0,601-660,0.0,768.4887395985187,21.20939281397232
75.0,0.0,2018.0,2025.0,84.0,601-660,0.0,768.4887395985187,21.20939281397232
72.0,0.01996816566984233,2018.0,2018.0,0.0,660+,21069.06897159914,411.44779307245705,8.26361690570217
72.0,3226.3390909459313,2018.0,2019.0,12.0,660+,16131.695454729655,411.44779307245705,8.26361690570217
72.0,2350.8076069506355,2018.0,2020.0,24.0,660+,11194.32193786017,411.44779307245705,8.26361690570217
72.0,1376.528652617951,2018.0,2021.0,36.0,660+,6256.948420990686,411.44779307245705,8.26361690570217
72.0,303.50222794787607,2018.0,2022.0,48.0,660+,1319.5749041212002,411.44779307245705,8.26361690570217
72.0,0.0,2018.0,2023.0,60.0,660+,0.0,411.44779307245705,8.26361690570217
72.0,0.0,2018.0,2024.0,72.0,660+,0.0,411.44779307245705,8.26361690570217
72.0,0.0,2018.0,2025.0,84.0,660+,0.0,411.44779307245705,8.26361690570217
72.0,0.06665265436587921,2018.0,2018.0,0.0,<600,20705.628807864276,423.7947158895643,11.76189521761685
72.0,3124.0184434379007,2018.0,2019.0,12.0,<600,15620.092217189504,423.7947158895643,11.76189521761685
72.0,2212.2566815680934,2018.0,2020.0,24.0,<600,10534.555626514732,423.7947158895643,11.76189521761685
72.0,1198.7841878847912,2018.0,2021.0,36.0,<600,5449.0190358399595,423.7947158895643,11.76189521761685
72.0,83.60096238799314,2018.0,2022.0,48.0,<600,363.4824451651875,423.7947158895643,11.76189521761685
72.0,0.0,2018.0,2023.0,60.0,<600,0.0,423.7947158895643,11.76189521761685
72.0,0.0,2018.0,2024.0,72.0,<600,0.0,423.7947158895643,11.76189521761685
72.0,0.0,2018.0,2025.0,84.0,<600,0.0,423.7947158895643,11.76189521761685
48.0,0.0851828565565765,2018.0,2018.0,0.0,601-660,17464.13691092918,323.28349000157107,10.34228537972455
48.0,2716.9470061820657,2018.0,2019.0,12.0,601-660,13584.735030910328,323.28349000157107,10.34228537972455
48.0,2038.1199616872095,2018.0,2020.0,24.0,601-660,9705.333150891474,323.28349000157107,10.34228537972455
48.0,1281.704879591977,2018.0,2021.0,36.0,601-660,5825.931270872623,323.28349000157107,10.34228537972455
48.0,0.0,2018.0,2022.0,48.0,601-660,0.0,323.28349000157107,10.34228537972455
48.0,0.0,2018.0,2023.0,60.0,601-660,0.0,323.28349000157107,10.34228537972455
48.0,0.0,2018.0,2024.0,72.0,601-660,0.0,323.28349000157107,10.34228537972455
48.0,0.0,2018.0,2025.0,84.0,601-660,0.0,323.28349000157107,10.34228537972455
51.0,0.05994887030045083,2018.0,2018.0,0.0,<600,22299.889195123313,438.5193581132385,12.93497666647644
51.0,3407.53137955289,2018.0,2019.0,12.0,<600,17037.65689776445,438.5193581132385,12.93497666647644
51.0,2472.8391660851735,2018.0,2020.0,24.0,<600,11775.424600405588,438.5193581132385,12.93497666647644
51.0,1432.9023066702798,2018.0,2021.0,36.0,<600,6513.192303046726,438.5193581132385,12.93497666647644
51.0,287.7208013082084,2018.0,2022.0,48.0,<600,1250.9600056878626,438.5193581132385,12.93497666647644
51.0,0.0,2018.0,2023.0,60.0,<600,0.0,438.5193581132385,12.93497666647644
51.0,0.0,2018.0,2024.0,72.0,<600,0.0,438.5193581132385,12.93497666647644
51.0,0.0,2018.0,2025.0,84.0,<600,0.0,438.5193581132385,12.93497666647644
75.0,0.01762827299538384,2018.0,2018.0,0.0,<600,14112.55115811899,274.57954453200557,11.96725328271313
75.0,2163.5193247469847,2018.0,2019.0,12.0,<600,10817.596623734922,274.57954453200557,11.96725328271313
75.0,1579.7548387636796,2018.0,2020.0,24.0,<600,7522.642089350856,274.57954453200557,11.96725328271313
75.0,930.0912620926937,2018.0,2021.0,36.0,<600,4227.687554966789,274.57954453200557,11.96725328271313
75.0,214.5285947340261,2018.0,2022.0,48.0,<600,932.733020582722,274.57954453200557,11.96725328271313
75.0,0.0,2018.0,2023.0,60.0,<600,0.0,274.57954453200557,11.96725328271313
75.0,0.0,2018.0,2024.0,72.0,<600,0.0,274.57954453200557,11.96725328271313
75.0,0.0,2018.0,2025.0,84.0,<600,0.0,274.57954453200557,11.96725328271313
72.0,0.03986354529923012,2018.0,2018.0,0.0,601-660,21977.268174245783,420.2007916121091,22.65073767788906
72.0,3386.9717349800953,2018.0,2019.0,12.0,601-660,16934.858674900475,420.2007916121091,22.65073767788906
72.0,2497.4143268665844,2018.0,2020.0,24.0,601-660,11892.449175555164,420.2007916121091,22.65073767788906
72.0,1507.0087287661681,2018.0,2021.0,36.0,601-660,6850.039676209855,420.2007916121091,22.65073767788906
72.0,415.7549406788456,2018.0,2022.0,48.0,601-660,1807.6301768645462,420.2007916121091,22.65073767788906
72.0,0.0,2018.0,2023.0,60.0,601-660,0.0,420.2007916121091,22.65073767788906
72.0,0.0,2018.0,2024.0,72.0,601-660,0.0,420.2007916121091,22.65073767788906
72.0,0.0,2018.0,2025.0,84.0,601-660,0.0,420.2007916121091,22.65073767788906
72.0,0.01793738770599712,2018.0,2018.0,0.0,601-660,21599.395902783643,399.57134529910707,7.291444391676221
72.0,3360.9079518388717,2018.0,2019.0,12.0,601-660,16804.53975919436,399.57134529910707,7.291444391676221
72.0,2522.0335592770653,2018.0,2020.0,24.0,601-660,12009.683615605074,399.57134529910707,7.291444391676221
72.0,1587.2620438434733,2018.0,2021.0,36.0,601-660,7214.827472015788,399.57134529910707,7.291444391676221
72.0,556.5934055380962,2018.0,2022.0,48.0,601-660,2419.9713284265054,399.57134529910707,7.291444391676221
72.0,0.0,2018.0,2023.0,60.0,601-660,0.0,399.57134529910707,7.291444391676221
72.0,0.0,2018.0,2024.0,72.0,601-660,0.0,399.57134529910707,7.291444391676221
72.0,0.0,2018.0,2025.0,84.0,601-660,0.0,399.57134529910707,7.291444391676221
75.0,0.05724626926675039,2018.0,2018.0,0.0,601-660,22496.27371634203,489.85320934275944,9.32318622388686
75.0,3323.6070408457836,2018.0,2019.0,12.0,601-660,16618.035204228916,489.85320934275944,9.32318622388686
75.0,2255.357305344319,2018.0,2020.0,24.0,601-660,10739.796692115804,489.85320934275944,9.32318622388686
75.0,1069.5427996005922,2018.0,2021.0,36.0,601-660,4861.558180002692,489.85320934275944,9.32318622388686
75.0,0.0,2018.0,2022.0,48.0,601-660,0.0,489.85320934275944,9.32318622388686
75.0,0.0,2018.0,2023.0,60.0,601-660,0.0,489.85320934275944,9.32318622388686
75.0,0.0,2018.0,2024.0,72.0,601-660,0.0,489.85320934275944,9.32318622388686
75.0,0.0,2018.0,2025.0,84.0,601-660,0.0,489.85320934275944,9.32318622388686
72.0,0.06396580369226608,2018.0,2018.0,0.0,660+,21337.419924133872,426.52115730696846,11.12178675111188
72.0,3243.8332072900503,2018.0,2019.0,12.0,660+,16219.16603645025,426.52115730696846,11.12178675111188
72.0,2331.191551240992,2018.0,2020.0,24.0,660+,11100.912148766629,426.52115730696846,11.12178675111188
72.0,1316.184817438262,2018.0,2021.0,36.0,660+,5982.658261083008,426.52115730696846,11.12178675111188
72.0,198.81300588185874,2018.0,2022.0,48.0,660+,864.4043733993858,426.52115730696846,11.12178675111188
72.0,0.0,2018.0,2023.0,60.0,660+,0.0,426.52115730696846,11.12178675111188
72.0,0.0,2018.0,2024.0,72.0,660+,0.0,426.52115730696846,11.12178675111188
72.0,0.0,2018.0,2025.0,84.0,660+,0.0,426.52115730696846,11.12178675111188
30.0,0.01589309226743546,2018.0,2018.0,0.0,601-660,21525.27658767807,388.6648747180817,7.0609990374764395
30.0,3372.2596182122174,2018.0,2019.0,12.0,601-660,16861.298091061086,388.6648747180817,7.0609990374764395
30.0,2561.4371148332625,2018.0,2020.0,24.0,601-660,12197.319594444107,388.6648747180817,7.0609990374764395
30.0,0.0,2018.0,2021.0,36.0,601-660,0.0,388.6648747180817,7.0609990374764395
30.0,0.0,2018.0,2022.0,48.0,601-660,0.0,388.6648747180817,7.0609990374764395
30.0,0.0,2018.0,2023.0,60.0,601-660,0.0,388.6648747180817,7.0609990374764395
30.0,0.0,2018.0,2024.0,72.0,601-660,0.0,388.6648747180817,7.0609990374764395
30.0,0.0,2018.0,2025.0,84.0,601-660,0.0,388.6648747180817,7.0609990374764395
54.0,0.048142140744723144,2018.0,2018.0,0.0,601-660,20787.065120411564,404.62094716056026,10.72208276134179
54.0,3186.3227508969685,2018.0,2019.0,12.0,601-660,15931.61375448484,404.62094716056026,10.72208276134179
54.0,2325.9941015972045,2018.0,2020.0,24.0,601-660,11076.162388558118,404.62094716056026,10.72208276134179
54.0,1368.5564249789068,2018.0,2021.0,36.0,601-660,6220.711022631394,404.62094716056026,10.72208276134179
54.0,314.0097210420744,2018.0,2022.0,48.0,601-660,1365.2596567046712,404.62094716056026,10.72208276134179
54.0,0.0,2018.0,2023.0,60.0,601-660,0.0,404.62094716056026,10.72208276134179
54.0,0.0,2018.0,2024.0,72.0,601-660,0.0,404.62094716056026,10.72208276134179
54.0,0.0,2018.0,2025.0,84.0,601-660,0.0,404.62094716056026,10.72208276134179
72.0,0.05869950383238658,2018.0,2018.0,0.0,<600,16369.03632335264,343.48858061426375,8.43093031473484
72.0,2449.434671196295,2018.0,2019.0,12.0,<600,12247.173355981475,343.48858061426375,8.43093031473484
72.0,1706.3151816081652,2018.0,2020.0,24.0,<600,8125.310388610311,343.48858061426375,8.43093031473484
72.0,880.7584326726119,2018.0,2021.0,36.0,<600,4003.447421239145,343.48858061426375,8.43093031473484
72.0,0.0,2018.0,2022.0,48.0,<600,0.0,343.48858061426375,8.43093031473484
72.0,0.0,2018.0,2023.0,60.0,<600,0.0,343.48858061426375,8.43093031473484
72.0,0.0,2018.0,2024.0,72.0,<600,0.0,343.48858061426375,8.43093031473484
72.0,0.0,2018.0,2025.0,84.0,<600,0.0,343.48858061426375,8.43093031473484
75.0,0.09146238031484927,2018.0,2018.0,0.0,601-660,23407.15989298781,497.4355785934104,10.65683776283241
75.0,3487.586589973377,2018.0,2019.0,12.0,601-660,17437.932949866885,497.4355785934104,10.65683776283241
75.0,2408.4282614166514,2018.0,2020.0,24.0,601-660,11468.706006745959,497.4355785934104,10.65683776283241
75.0,1209.8853939975072,2018.0,2021.0,36.0,601-660,5499.479063625033,497.4355785934104,10.65683776283241
75.0,0.0,2018.0,2022.0,48.0,601-660,0.0,497.4355785934104,10.65683776283241
75.0,0.0,2018.0,2023.0,60.0,601-660,0.0,497.4355785934104,10.65683776283241
75.0,0.0,2018.0,2024.0,72.0,601-660,0.0,497.4355785934104,10.65683776283241
75.0,0.0,2018.0,2025.0,84.0,601-660,0.0,497.4355785934104,10.65683776283241
72.0,0.05259003717539789,2018.0,2018.0,0.0,601-660,41860.64203090152,708.8683483013906,23.46345871166879
