TERM_OF_LOAN,Profitability,Origination_year,YEAR,Months_elapsed,CREDIT_SCORE_BUCKET,OPB,PAYMENT_AMOUNT,AUTO_PTI_TOTAL
72.0,0.050066804337420015,2024.0,2024.0,0.0,660+,19634.579526772115,380.6468546514405,25.551695968935466
72.0,3013.363454190966,2024.0,2025.0,12.0,660+,15066.817270954829,380.6468546514405,25.551695968935466
72.0,2204.8015531788838,2024.0,2026.0,24.0,660+,10499.055015137543,380.6468546514405,25.551695968935466
72.0,1304.8844070504565,2024.0,2027.0,36.0,660+,5931.292759320257,380.6468546514405,25.551695968935466
72.0,313.61201580568326,2024.0,2028.0,48.0,660+,1363.5305035029705,380.6468546514405,25.551695968935466
72.0,0.0,2024.0,2029.0,60.0,660+,0.0,380.6468546514405,25.551695968935466
72.0,0.0,2024.0,2030.0,72.0,660+,0.0,380.6468546514405,25.551695968935466
72.0,0.0,2024.0,2031.0,84.0,660+,0.0,380.6468546514405,25.551695968935466
72.0,0.08613132453604173,2024.0,2024.0,0.0,601-660,40170.8063444842,623.1251241330334,22.55999760658755
72.0,6538.660970977559,2024.0,2025.0,12.0,601-660,32693.304854887796,623.1251241330334,22.55999760658755
72.0,5295.318706711193,2024.0,2026.0,24.0,601-660,25215.803365291395,623.1251241330334,22.55999760658755
72.0,3902.4264126528983,2024.0,2027.0,36.0,601-660,17738.301875694993,623.1251241330334,22.55999760658755
72.0,2359.984088802676,2024.0,2028.0,48.0,601-660,10260.800386098592,623.1251241330334,22.55999760658755
72.0,667.9917351605266,2024.0,2029.0,60.0,601-660,2783.298896502194,623.1251241330334,22.55999760658755
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,623.1251241330334,22.55999760658755
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,623.1251241330334,22.55999760658755
72.0,0.039806059902315144,2024.0,2024.0,0.0,660+,19838.90638481828,363.0660362081958,7.86332507687892
72.0,3096.4227900639867,2024.0,2025.0,12.0,660+,15482.113950319932,363.0660362081958,7.86332507687892
72.0,2336.317518322532,2024.0,2026.0,24.0,660+,11125.321515821583,363.0660362081958,7.86332507687892
72.0,1489.0763978911114,2024.0,2027.0,36.0,660+,6768.529081323233,363.0660362081958,7.86332507687892
72.0,554.6994287697233,2024.0,2028.0,48.0,660+,2411.736646824884,363.0660362081958,7.86332507687892
72.0,0.0,2024.0,2029.0,60.0,660+,0.0,363.0660362081958,7.86332507687892
72.0,0.0,2024.0,2030.0,72.0,660+,0.0,363.0660362081958,7.86332507687892
72.0,0.0,2024.0,2031.0,84.0,660+,0.0,363.0660362081958,7.86332507687892
49.0,0.0824243272361997,2024.0,2024.0,0.0,601-660,23336.606163200096,429.8734304116205,12.656507392601341
49.0,3635.62499965213,2024.0,2025.0,12.0,601-660,18178.12499826065,429.8734304116205,12.656507392601341
49.0,2734.125204997453,2024.0,2026.0,24.0,601-660,13019.643833321205,429.8734304116205,12.656507392601341
49.0,1729.4557870439867,2024.0,2027.0,36.0,601-660,7861.162668381758,429.8734304116205,12.656507392601341
49.0,621.6167457917319,2024.0,2028.0,48.0,601-660,2702.6815034423125,429.8734304116205,12.656507392601341
49.0,0.0,2024.0,2029.0,60.0,601-660,0.0,429.8734304116205,12.656507392601341
49.0,0.0,2024.0,2030.0,72.0,601-660,0.0,429.8734304116205,12.656507392601341
49.0,0.0,2024.0,2031.0,84.0,601-660,0.0,429.8734304116205,12.656507392601341
72.0,0.04882205305366634,2024.0,2024.0,0.0,601-660,21868.724759961227,426.9202660938136,11.14620144073931
72.0,3349.136313367093,2024.0,2025.0,12.0,601-660,16745.681566835465,426.9202660938136,11.14620144073931
72.0,2440.7540584790368,2024.0,2026.0,24.0,601-660,11622.6383737097,426.9202660938136,11.14620144073931
72.0,1429.9109397284662,2024.0,2027.0,36.0,601-660,6499.595180583938,426.9202660938136,11.14620144073931
72.0,316.6069571153799,2024.0,2028.0,48.0,601-660,1376.5519874581732,426.9202660938136,11.14620144073931
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,426.9202660938136,11.14620144073931
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,426.9202660938136,11.14620144073931
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,426.9202660938136,11.14620144073931
72.0,0.038822887578492206,2024.0,2024.0,0.0,601-660,16859.90107130439,312.1103014368959,6.7654371153474
72.0,2622.9154908123282,2024.0,2025.0,12.0,601-660,13114.57745406164,312.1103014368959,6.7654371153474
72.0,1967.5433057319665,2024.0,2026.0,24.0,601-660,9369.253836818889,312.1103014368959,6.7654371153474
72.0,1237.2646483067504,2024.0,2027.0,36.0,601-660,5623.9302195761375,312.1103014368959,6.7654371153474
72.0,432.07951853667925,2024.0,2028.0,48.0,601-660,1878.6066023333879,312.1103014368959,6.7654371153474
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,312.1103014368959,6.7654371153474
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,312.1103014368959,6.7654371153474
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,312.1103014368959,6.7654371153474
72.0,0.07046205355843459,2024.0,2024.0,0.0,<600,24619.95697044194,435.6494692901688,16.02280899829669
72.0,3878.4326677919835,2024.0,2025.0,12.0,<600,19392.163338959916,435.6494692901688,16.02280899829669
72.0,2974.5176385703567,2024.0,2026.0,24.0,<600,14164.36970747789,435.6494692901688,16.02280899829669
72.0,1966.0467367190902,2024.0,2027.0,36.0,<600,8936.576075995865,435.6494692901688,16.02280899829669
72.0,853.0199622381831,2024.0,2028.0,48.0,<600,3708.7824445138394,435.6494692901688,16.02280899829669
72.0,0.0,2024.0,2029.0,60.0,<600,0.0,435.6494692901688,16.02280899829669
72.0,0.0,2024.0,2030.0,72.0,<600,0.0,435.6494692901688,16.02280899829669
72.0,0.0,2024.0,2031.0,84.0,<600,0.0,435.6494692901688,16.02280899829669
75.0,0.024933357315675232,2024.0,2024.0,0.0,601-660,14297.925320642737,289.2280184366017,15.31800549952392
75.0,2165.4378198807035,2024.0,2025.0,12.0,601-660,10827.189099403517,289.2280184366017,15.31800549952392
75.0,1544.855104414502,2024.0,2026.0,24.0,601-660,7356.452878164296,289.2280184366017,15.31800549952392
75.0,854.8576645235165,2024.0,2027.0,36.0,601-660,3885.716656925075,289.2280184366017,15.31800549952392
75.0,95.44550020774663,2024.0,2028.0,48.0,601-660,414.9804356858549,289.2280184366017,15.31800549952392
75.0,0.0,2024.0,2029.0,60.0,601-660,0.0,289.2280184366017,15.31800549952392
75.0,0.0,2024.0,2030.0,72.0,601-660,0.0,289.2280184366017,15.31800549952392
75.0,0.0,2024.0,2031.0,84.0,601-660,0.0,289.2280184366017,15.31800549952392
72.0,0.0010089968198366938,2024.0,2024.0,0.0,<600,18794.85430980344,386.70751438130793,12.9296628568747
72.0,2830.872827445549,2024.0,2025.0,12.0,<600,14154.364137227743,386.70751438130793,12.9296628568747
72.0,1997.91353257693,2024.0,2026.0,24.0,<600,9513.873964652048,386.70751438130793,12.9296628568747
72.0,1072.1444342567977,2024.0,2027.0,36.0,<600,4873.383792076353,386.70751438130793,12.9296628568747
72.0,53.56553248515117,2024.0,2028.0,48.0,<600,232.89361950065722,386.70751438130793,12.9296628568747
72.0,0.0,2024.0,2029.0,60.0,<600,0.0,386.70751438130793,12.9296628568747
72.0,0.0,2024.0,2030.0,72.0,<600,0.0,386.70751438130793,12.9296628568747
72.0,0.0,2024.0,2031.0,84.0,<600,0.0,386.70751438130793,12.9296628568747
72.0,0.007943459598661884,2024.0,2024.0,0.0,660+,21362.339319015955,408.18406362849686,10.58182645128784
72.0,3292.8261110947988,2024.0,2025.0,12.0,660+,16464.130555473992,408.18406362849686,10.58182645128784
72.0,2428.8435763057264,2024.0,2026.0,24.0,660+,11565.92179193203,408.18406362849686,10.58182645128784
72.0,1466.8968662458149,2024.0,2027.0,36.0,660+,6667.713028390068,408.18406362849686,10.58182645128784
72.0,406.98598091506454,2024.0,2028.0,48.0,660+,1769.5042648481067,408.18406362849686,10.58182645128784
72.0,0.0,2024.0,2029.0,60.0,660+,0.0,408.18406362849686,10.58182645128784
72.0,0.0,2024.0,2030.0,72.0,660+,0.0,408.18406362849686,10.58182645128784
72.0,0.0,2024.0,2031.0,84.0,660+,0.0,408.18406362849686,10.58182645128784
72.0,0.03571875711679754,2024.0,2024.0,0.0,<600,22056.187537499893,417.9013487885365,11.53270133232575
72.0,3408.2742704074913,2024.0,2025.0,12.0,<600,17041.371352037455,417.9013487885365,11.53270133232575
72.0,2525.5765849807535,2024.0,2026.0,24.0,<600,12026.555166575017,417.9013487885365,11.53270133232575
72.0,1542.5825758447675,2024.0,2027.0,36.0,<600,7011.7389811125795,417.9013487885365,11.53270133232575
72.0,459.2922429995326,2024.0,2028.0,48.0,<600,1996.9227956501418,417.9013487885365,11.53270133232575
72.0,0.0,2024.0,2029.0,60.0,<600,0.0,417.9013487885365,11.53270133232575
72.0,0.0,2024.0,2030.0,72.0,<600,0.0,417.9013487885365,11.53270133232575
72.0,0.0,2024.0,2031.0,84.0,<600,0.0,417.9013487885365,11.53270133232575
75.0,0.07682101094269435,2024.0,2024.0,0.0,601-660,21337.13325748739,441.6274701476158,16.2851697543287
75.0,3207.5207231432,2024.0,2025.0,12.0,601-660,16037.603615716,441.6274701476158,16.2851697543287
75.0,2254.9955345283684,2024.0,2026.0,24.0,601-660,10738.07397394461,441.6274701476158,16.2851697543287
75.0,1196.4797530781084,2024.0,2027.0,36.0,601-660,5438.54433217322,441.6274701476158,16.2851697543287
75.0,31.973378792421574,2024.0,2028.0,48.0,601-660,139.01469040183292,441.6274701476158,16.2851697543287
75.0,0.0,2024.0,2029.0,60.0,601-660,0.0,441.6274701476158,16.2851697543287
75.0,0.0,2024.0,2030.0,72.0,601-660,0.0,441.6274701476158,16.2851697543287
75.0,0.0,2024.0,2031.0,84.0,601-660,0.0,441.6274701476158,16.2851697543287
72.0,0.06816353057910485,2024.0,2024.0,0.0,<600,15436.25276746789,307.8886033167154,7.314942491848591
72.0,2348.3179055334613,2024.0,2025.0,12.0,<600,11741.589527667305,307.8886033167154,7.314942491848591
72.0,1689.8545204520112,2024.0,2026.0,24.0,<600,8046.9262878667205,307.8886033167154,7.314942491848591
72.0,957.4978705745498,2024.0,2027.0,36.0,<600,4352.2630480661355,307.8886033167154,7.314942491848591
72.0,151.24795590107684,2024.0,2028.0,48.0,<600,657.5998082655515,307.8886033167154,7.314942491848591
72.0,0.0,2024.0,2029.0,60.0,<600,0.0,307.8886033167154,7.314942491848591
72.0,0.0,2024.0,2030.0,72.0,<600,0.0,307.8886033167154,7.314942491848591
72.0,0.0,2024.0,2031.0,84.0,<600,0.0,307.8886033167154,7.314942491848591
72.0,0.036701434149398374,2024.0,2024.0,0.0,601-660,31039.835415300586,658.2688539487256,23.96916809192295
72.0,4628.121833583175,2024.0,2025.0,12.0,601-660,23140.609167915878,658.2688539487256,23.96916809192295
72.0,3200.690413311546,2024.0,2026.0,24.0,601-660,15241.382920531172,658.2688539487256,23.96916809192295
72.0,1615.2744680922226,2024.0,2027.0,36.0,601-660,7342.156673146466,658.2688539487256,23.96916809192295
72.0,0.0,2024.0,2028.0,48.0,601-660,0.0,658.2688539487256,23.96916809192295
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,658.2688539487256,23.96916809192295
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,658.2688539487256,23.96916809192295
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,658.2688539487256,23.96916809192295
60.0,0.0809317192147968,2024.0,2024.0,0.0,601-660,21648.97848270591,395.3026141805927,25.58648929394307
60.0,3381.069422507759,2024.0,2025.0,12.0,601-660,16905.347112538795,395.3026141805927,25.58648929394307
60.0,2553.9603058980533,2024.0,2026.0,24.0,601-660,12161.715742371684,395.3026141805927,25.58648929394307
60.0,1631.9785618850058,2024.0,2027.0,36.0,601-660,7418.084372204572,395.3026141805927,25.58648929394307
60.0,615.1241904686156,2024.0,2028.0,48.0,601-660,2674.4530020374586,395.3026141805927,25.58648929394307
60.0,0.0,2024.0,2029.0,60.0,601-660,0.0,395.3026141805927,25.58648929394307
60.0,0.0,2024.0,2030.0,72.0,601-660,0.0,395.3026141805927,25.58648929394307
60.0,0.0,2024.0,2031.0,84.0,601-660,0.0,395.3026141805927,25.58648929394307
75.0,0.0874927132889658,2024.0,2024.0,0.0,601-660,44963.89630386337,800.6912364505584,26.069111355303832
75.0,7071.120293291333,2024.0,2025.0,12.0,601-660,35355.60146645666,800.6912364505584,26.069111355303832
75.0,5406.934392100492,2024.0,2026.0,24.0,601-660,25747.306629049963,800.6912364505584,26.069111355303832
75.0,3550.5825941615176,2024.0,2027.0,36.0,601-660,16139.011791643261,800.6912364505584,26.069111355303832
75.0,1502.0648994744085,2024.0,2028.0,48.0,601-660,6530.716954236559,800.6912364505584,26.069111355303832
75.0,0.0,2024.0,2029.0,60.0,601-660,0.0,800.6912364505584,26.069111355303832
75.0,0.0,2024.0,2030.0,72.0,601-660,0.0,800.6912364505584,26.069111355303832
75.0,0.0,2024.0,2031.0,84.0,601-660,0.0,800.6912364505584,26.069111355303832
75.0,0.09589692116822707,2024.0,2024.0,0.0,601-660,14781.529775447612,304.0962176170338,9.46961380652291
75.0,2226.475032808641,2024.0,2025.0,12.0,601-660,11132.375164043206,304.0962176170338,9.46961380652291
75.0,1571.4763160541481,2024.0,2026.0,24.0,601-660,7483.220552638801,304.0962176170338,9.46961380652291
75.0,843.4945070715671,2024.0,2027.0,36.0,601-660,3834.0659412343957,304.0962176170338,9.46961380652291
75.0,42.52960586089747,2024.0,2028.0,48.0,601-660,184.91132982998897,304.0962176170338,9.46961380652291
75.0,0.0,2024.0,2029.0,60.0,601-660,0.0,304.0962176170338,9.46961380652291
75.0,0.0,2024.0,2030.0,72.0,601-660,0.0,304.0962176170338,9.46961380652291
75.0,0.0,2024.0,2031.0,84.0,601-660,0.0,304.0962176170338,9.46961380652291
72.0,0.09832727799785368,2024.0,2024.0,0.0,601-660,23348.38959632065,423.8831115546723,7.5547902431939
72.0,3652.358451532916,2024.0,2025.0,12.0,601-660,18261.79225766458,423.8831115546723,7.5547902431939
72.0,2766.7909329917875,2024.0,2026.0,24.0,601-660,13175.194919008512,423.8831115546723,7.5547902431939
72.0,1779.491467677538,2024.0,2027.0,36.0,601-660,8088.597580352445,423.8831115546723,7.5547902431939
72.0,690.4600555901666,2024.0,2028.0,48.0,601-660,3002.000241696376,423.8831115546723,7.5547902431939
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,423.8831115546723,7.5547902431939
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,423.8831115546723,7.5547902431939
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,423.8831115546723,7.5547902431939
75.0,0.06867501264979849,2024.0,2024.0,0.0,601-660,20949.986438349024,389.2921302198586,9.24723830568661
75.0,3255.696175142144,2024.0,2025.0,12.0,601-660,16278.48087571072,389.2921302198586,9.24723830568661
75.0,2437.4648157452075,2024.0,2026.0,24.0,601-660,11606.975313072417,389.2921302198586,9.24723830568661
75.0,1525.803345095505,2024.0,2027.0,36.0,601-660,6935.469750434113,389.2921302198586,9.24723830568661
75.0,520.7117631930362,2024.0,2028.0,48.0,601-660,2263.9641877958093,389.2921302198586,9.24723830568661
75.0,0.0,2024.0,2029.0,60.0,601-660,0.0,389.2921302198586,9.24723830568661
75.0,0.0,2024.0,2030.0,72.0,601-660,0.0,389.2921302198586,9.24723830568661
75.0,0.0,2024.0,2031.0,84.0,601-660,0.0,389.2921302198586,9.24723830568661
72.0,0.08169263591150072,2024.0,2024.0,0.0,<600,20639.23713804448,395.7789597725398,11.60310987038299
72.0,3177.9779241548003,2024.0,2025.0,12.0,<600,15889.889620774,395.7789597725398,11.60310987038299
72.0,2339.51384173574,2024.0,2026.0,24.0,<600,11140.542103503523,395.7789597725398,11.60310987038299
72.0,1406.0628089712702,2024.0,2027.0,36.0,<600,6391.194586233047,395.7789597725398,11.60310987038299
72.0,377.6248258613907,2024.0,2028.0,48.0,<600,1641.8470689625683,395.7789597725398,11.60310987038299
72.0,0.0,2024.0,2029.0,60.0,<600,0.0,395.7789597725398,11.60310987038299
72.0,0.0,2024.0,2030.0,72.0,<600,0.0,395.7789597725398,11.60310987038299
72.0,0.0,2024.0,2031.0,84.0,<600,0.0,395.7789597725398,11.60310987038299
72.0,0.020504455685410174,2024.0,2024.0,0.0,<600,20673.239321940346,402.2349735999708,13.027157511796519
72.0,3169.2839277481394,2024.0,2025.0,12.0,<600,15846.419638740696,402.2349735999708,13.027157511796519
72.0,2314.11599066362,2024.0,2026.0,24.0,<600,11019.599955541047,402.2349735999708,13.027157511796519
72.0,1362.4116599151077,2024.0,2027.0,36.0,<600,6192.780272341399,402.2349735999708,13.027157511796519
72.0,314.1709355026022,2024.0,2028.0,48.0,<600,1365.9605891417486,402.2349735999708,13.027157511796519
72.0,0.0,2024.0,2029.0,60.0,<600,0.0,402.2349735999708,13.027157511796519
72.0,0.0,2024.0,2030.0,72.0,<600,0.0,402.2349735999708,13.027157511796519
72.0,0.0,2024.0,2031.0,84.0,<600,0.0,402.2349735999708,13.027157511796519
72.0,0.08954515480224268,2024.0,2024.0,0.0,601-660,32711.50920911399,665.6960158531408,15.08885799767178
72.0,4944.63140377526,2024.0,2025.0,12.0,601-660,24723.1570188763,665.6960158531408,15.08885799767178
72.0,3514.309014014108,2024.0,2026.0,24.0,601-660,16734.80482863861,665.6960158531408,15.08885799767178
72.0,1924.2195804482021,2024.0,2027.0,36.0,601-660,8746.452638400919,665.6960158531408,15.08885799767178
72.0,174.3631030775429,2024.0,2028.0,48.0,601-660,758.1004481632299,665.6960158531408,15.08885799767178
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,665.6960158531408,15.08885799767178
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,665.6960158531408,15.08885799767178
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,665.6960158531408,15.08885799767178
41.0,0.08921266872284339,2024.0,2024.0,0.0,601-660,22310.824801950384,426.52524747234173,12.43848684060031
41.0,3438.504366456457,2024.0,2025.0,12.0,601-660,17192.521832282284,426.52524747234173,12.43848684060031
41.0,2535.585961148978,2024.0,2026.0,24.0,601-660,12074.218862614183,426.52524747234173,12.43848684060031
41.0,1530.3014964481383,2024.0,2027.0,36.0,601-660,6955.915892946083,426.52524747234173,12.43848684060031
41.0,0.0,2024.0,2028.0,48.0,601-660,0.0,426.52524747234173,12.43848684060031
41.0,0.0,2024.0,2029.0,60.0,601-660,0.0,426.52524747234173,12.43848684060031
41.0,0.0,2024.0,2030.0,72.0,601-660,0.0,426.52524747234173,12.43848684060031
41.0,0.0,2024.0,2031.0,84.0,601-660,0.0,426.52524747234173,12.43848684060031
72.0,0.09044815593613253,2024.0,2024.0,0.0,601-660,33534.38861244862,525.9991292561887,8.67296962645168
72.0,5444.4798122748725,2024.0,2025.0,12.0,601-660,27222.39906137436,525.9991292561887,8.67296962645168
72.0,4391.18599716302,2024.0,2026.0,24.0,601-660,20910.409510300095,525.9991292561887,8.67296962645168
72.0,3211.652391029683,2024.0,2027.0,36.0,601-660,14598.41995922583,525.9991292561887,8.67296962645168
72.0,1905.8789938748603,2024.0,2028.0,48.0,601-660,8286.430408151566,525.9991292561887,8.67296962645168
72.0,473.8658056985531,2024.0,2029.0,60.0,601-660,1974.4408570773048,525.9991292561887,8.67296962645168
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,525.9991292561887,8.67296962645168
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,525.9991292561887,8.67296962645168
41.0,0.06404572131368341,2024.0,2024.0,0.0,<600,21950.652102624023,411.51988667049034,7.03822447218844
41.0,3402.4826925156276,2024.0,2025.0,12.0,<600,17012.413462578137,411.51988667049034,7.03822447218844
41.0,2535.5767127317736,2024.0,2026.0,24.0,<600,12074.174822532255,411.51988667049034,7.03822447218844
41.0,1569.9059601470015,2024.0,2027.0,36.0,<600,7135.93618248637,411.51988667049034,7.03822447218844
41.0,0.0,2024.0,2028.0,48.0,<600,0.0,411.51988667049034,7.03822447218844
41.0,0.0,2024.0,2029.0,60.0,<600,0.0,411.51988667049034,7.03822447218844
41.0,0.0,2024.0,2030.0,72.0,<600,0.0,411.51988667049034,7.03822447218844
41.0,0.0,2024.0,2031.0,84.0,<600,0.0,411.51988667049034,7.03822447218844
75.0,0.0897133127309105,2024.0,2024.0,0.0,601-660,25887.943449743983,490.8605920989089,21.936745608988982
75.0,3999.523268911416,2024.0,2025.0,12.0,601-660,19997.61634455708,490.8605920989089,21.936745608988982
75.0,2962.5307402677354,2024.0,2026.0,24.0,601-660,14107.28923937017,490.8605920989089,21.936745608988982
75.0,1807.7316695203183,2024.0,2027.0,36.0,601-660,8216.962134183264,490.8605920989089,21.936745608988982
75.0,535.1260566691618,2024.0,2028.0,48.0,601-660,2326.6350289963557,490.8605920989089,21.936745608988982
75.0,0.0,2024.0,2029.0,60.0,601-660,0.0,490.8605920989089,21.936745608988982
75.0,0.0,2024.0,2030.0,72.0,601-660,0.0,490.8605920989089,21.936745608988982
75.0,0.0,2024.0,2031.0,84.0,601-660,0.0,490.8605920989089,21.936745608988982
75.0,0.047372978450724613,2024.0,2024.0,0.0,<600,21677.17860285628,424.4428253578728,17.544352720025618
75.0,3316.7729397123608,2024.0,2025.0,12.0,<600,16583.864698561803,424.4428253578728,17.544352720025618
75.0,2413.0156667961396,2024.0,2026.0,24.0,<600,11490.550794267332,424.4428253578728,17.544352720025618
75.0,1407.392115794029,2024.0,2027.0,36.0,<600,6397.236889972859,424.4428253578728,17.544352720025618
75.0,299.90228670602875,2024.0,2028.0,48.0,<600,1303.9229856783859,424.4428253578728,17.544352720025618
75.0,0.0,2024.0,2029.0,60.0,<600,0.0,424.4428253578728,17.544352720025618
75.0,0.0,2024.0,2030.0,72.0,<600,0.0,424.4428253578728,17.544352720025618
75.0,0.0,2024.0,2031.0,84.0,<600,0.0,424.4428253578728,17.544352720025618
75.0,0.058174061760445706,2024.0,2024.0,0.0,<600,14470.671709591532,280.80870564609825,8.17614340544119
75.0,2220.1934483676705,2024.0,2025.0,12.0,<600,11100.967241838352,280.80870564609825,8.17614340544119
75.0,1623.5651825578864,2024.0,2026.0,24.0,<600,7731.262774085174,280.80870564609825,8.17614340544119
75.0,959.542827393039,2024.0,2027.0,36.0,<600,4361.5583063319955,280.80870564609825,8.17614340544119
75.0,228.1263828731277,2024.0,2028.0,48.0,<600,991.8538385788161,280.80870564609825,8.17614340544119
75.0,0.0,2024.0,2029.0,60.0,<600,0.0,280.80870564609825,8.17614340544119
75.0,0.0,2024.0,2030.0,72.0,<600,0.0,280.80870564609825,8.17614340544119
