MORTGAGE_TRDLN_TOTAL,RECENT_OPEN_ACCT_TRDLN_OPEN_TOTAL,ALL_TRDLN_TAGGED_TOTAL,DEROG_TRDLN_TOTAL,INQUIRY_CNT_TOTAL,CREDIT_SCORE_AVG_CALC,ALL_CREDIT_HISTORY_MONTHS_TOTAL,RECENT_OPEN_ACCT_CUR_BAL_OPEN_TOTAL,COLLECTIONS_CUR_BAL_TOTAL,CREDIT_CARD_AVAILABLE_TOTAL,REVOLVING_AVAILABLE_TAGGED_TOTAL,CREDIT_CARD_CREDIT_LIMIT_TOTAL,BANK_CARD_CREDIT_LIMIT_TOTAL,CREDIT_CARD_CUR_BAL_OPEN_TOTAL,REVOLVING_CUR_BAL_TOTAL,INQUIRY_RECENT_CNT_TOTAL,AUTO_CREDIT_HISTORY_MONTHS_MAX_TOTAL,DEROG_CUR_BAL_TOTAL,DEROG_MO_PMT_TOTAL,DELINQ_CNT_30_DAY_TOTAL,Timestamp,Customer_ID
0.0,0.0566690891403837,4.550400227142025,2.77874074638945,17.38149142843064,561.3753881735522,52.97624253502688,0.0,0.0,-1887.5621732032344,-677.5386553393353,493.5503619273095,0.0,0.0,0.0,7.123253846877776,18.414092379253127,32873.40241277382,,0.9851706998252948,2018-07-05 20:36:39.099909991,20
0.0,0.0566690891403837,12.140453702713293,13.709439446406568,19.862272819140408,341.98217338471034,119.289922198035,8656.332032017837,0.0,-1051.1305797767666,-623.1222621681193,496.7077955672521,0.0,0.0,0.0,7.266901467606889,36.60820160853345,47652.31873772749,782.2221701423645,1.2724303302063928,2018-07-06 02:44:53.789378937,21
0.0441298474559536,0.2058047238554368,16.68781855079888,3.4075126182998696,14.977087675691786,620.0044598712765,47.718227143868134,0.0,0.0,,9514.73049296753,996.2935862363412,0.0,14658.079565142029,0.0,6.926373989213239,26.761978216707764,5936.190325431189,816.889670146063,,2018-07-06 08:53:08.478847884,22
0.803374169380231,3.089797253764499,8.529532922189524,4.608577629013395,47.153314138502736,753.9894179183834,208.8776854838955,37477.66110919592,7937.222006181401,,3304.0692214793908,50403.041756530496,74231.53823419625,517.4138714111641,35682.45745542523,26.4935779840352,32.82393774921174,9734.62382695725,1026.6424114863332,2.722110184467471,,0
0.0,0.0566690891403837,6.168589382613973,2.9888299238440528,46.76859106359403,629.2984632890248,64.98931665253056,0.0,,6421.370439282055,-603.9192668975895,38067.607374317406,11460.043806969836,8809.841198711772,0.0,18.484442476447356,36.95704187642117,0.0,0.0,0.9281122211278134,2018-07-06 21:09:37.857785778,23
,0.4149407425284632,8.688863502205484,4.235300232933762,64.50143027303521,624.9588699494475,88.7546525910944,0.0,9924.72342020066,-1800.085975936324,-750.8652264591735,541.3384864229829,0.0,146.4232025140177,0.0,8.012795385632648,49.98567407916857,0.0,0.0,26.31066307976023,2018-07-07 03:17:52.547254725,24
1.4213397816058138,1.8551059325219552,30.286380019496676,,24.345861451714793,633.9386629070424,317.35291331877755,,14336.017689644128,1516.2583617093933,-524.2558223359576,48910.041726158495,0.0,5370.767346998986,71010.64644967015,28.693173863765608,86.49853736985077,37576.53473120979,1445.4773743859414,2.2912497166107983,2018-07-07 09:26:07.236723672,25
0.0,,7.20756772560634,4.247010246450938,77.91553084673647,629.5488849497043,45.26062509730872,0.0,12783.713591047204,209.08568358438535,-623.722785257142,725.1588647920889,0.0,0.0,0.0,31.637363537082734,28.759972782150868,,0.0,2.0574402630401685,2018-07-07 15:34:21.926192619,26
0.0,0.287422065009204,8.496016618699743,5.045172326811089,21.561985659645455,614.2896469704779,117.03307488481984,0.0,0.0,-1741.979702438961,-618.6828105792649,868.0184330104821,0.0,367.6349906801847,0.0,7.542445101678192,69.62036228293069,43064.4543891756,435.1969361977243,15.359174270179714,2018-07-07 21:42:36.615661566,27
2.26648303994086,0.0566690891403837,4.944562616567827,2.293444457740211,14.224099623848138,631.0413297213946,336.35481960917275,0.0,0.0,224.553317446944,,2097.499270771311,23333.379661528976,8890.99409208627,0.0,5.5176770068229875,34.03050820636868,17743.465208268928,971.9110752043468,20.13343063190417,2018-07-08 03:50:51.305130513,28
0.0,1.4018918495634214,6.748910743960543,9.938568189940906,18.120600836799973,613.75520773481,119.51150649343016,2667.3306394502783,0.0,226.77085965642848,-551.9519928940492,22772.540757765677,9461.42920123073,0.0,0.0,8.452325528258866,111.2477409033564,20312.25911102415,1472.012183561142,1.3096724208347776,2018-07-08 09:59:05.994599460,29
0.1944297830083642,0.2016886683119033,30.058757140081298,17.95300492048661,15.126108255127605,620.9342317005198,301.512236311389,23516.996645357875,0.0,3081.649974420856,4639.0952207433065,58788.19464809027,85537.14190969517,2753.579497566007,0.0,7.661798640738432,35.83900754270858,36878.68038207499,1517.1718264261578,13.48426129448221,2018-07-08 16:07:20.684068406,30
0.0,0.061380128981983,7.704074113898427,4.024828529791511,21.890273532947113,627.9975105077291,78.47166343407736,,0.0,256.0078492666337,-529.169309096332,1127.0266179594855,32071.13957354719,215.0365885144779,0.0,7.53865905820823,30.79866958717888,0.0,0.0,1.6101140127573623,,0
0.0,0.0566690891403837,5.175040010296785,2.2841386904062784,30.342981695342733,618.1776629881357,,0.0,5926.337351227985,214.47977101918195,-606.2928564861138,814.546143765132,0.0,0.0,0.0,7.047893589387187,,0.0,0.0,5.479516793180717,2018-07-09 04:23:50.063006300,31
0.0,,8.855067736567968,18.113729618632178,15.40438482478255,746.7952497464655,41.55868730532208,0.0,0.0,9073.080962684464,15449.346714687135,13839.193486072214,50175.94950610938,5218.804563109251,0.0,7.449362248370983,37.33204904045832,0.0,0.0,0.9281122211278134,2018-07-09 10:32:04.752475247,32
0.0,0.1832236837197771,19.702921585220253,14.476625390202688,20.14343840729086,613.1572705357416,114.39824225522322,0.0,0.0,9325.889551606217,16735.150546941844,16352.745543792014,55404.48620318869,117.04403798120028,0.0,22.71716026080425,29.038601597482636,40598.28998203896,1030.9544432809312,1.494586334261447,2018-07-09 16:40:19.441944194,33
2.4036213511541904,0.0566690891403837,8.863635772236922,3.233791981938637,15.081792734104802,691.3082341841106,105.14877736627868,0.0,0.0,227.3566486909849,-606.600680019609,2791.3350757518665,36482.47038703879,6758.482365091932,0.0,8.923534662667818,18.964395352482008,11302.994202542206,0.0,2.4574426782484045,2018-07-09 22:48:34.131413141,34
0.0991617430459148,3.9027715059646337,5.905475653435839,2.8133526945575413,19.996255175470125,626.2116755877173,73.48087586284177,0.0,12815.531557135815,262.00745687892277,-699.708063534222,884.1045975643683,0.0,8789.428315045969,,,26.24612907502198,8106.448403491711,995.1248978357714,1.220979599733954,2018-07-10 04:56:48.820882088,35
0.0,0.0566690891403837,4.7228147576104424,2.7022356708192596,,623.069613320563,54.736535149892774,0.0,0.0,4745.333723255661,11687.293455702094,1188.605186892857,,376.01471964151824,0.0,7.847127450153312,19.94373832064551,0.0,0.0,1.3466588520157323,2018-07-10 11:05:03.510351035,36
2.6741269389252653,0.0566690891403837,19.12853945955851,16.95599677600356,18.309951773096635,526.8440777072593,65.85661506922133,0.0,0.0,219.13818925101648,1059.570742527354,23766.172828022973,83663.31088784653,484.1413569991632,132985.797307904,8.727961912881451,52.67430478807903,0.0,0.0,30.443713566295365,2018-07-10 17:13:18.199819982,37
0.0,0.389794545412268,28.506879776719856,26.65483659446778,18.725944003250476,378.7848902382176,371.4143319971237,0.0,0.0,227.98202849893937,-541.3605381859313,52795.2990020665,0.0,16477.471806668982,0.0,,120.8817309296268,0.0,0.0,17.907495039806626,2018-07-10 23:21:32.889288928,38
0.0,0.0566690891403837,5.258705401850342,2.5754718580035565,20.946969490897708,618.3262901897921,99.45191938549075,41325.89120666386,0.0,-952.0826286564618,-623.3116083754251,463.7285332247393,0.0,96.15044804222316,0.0,8.390631644990247,22.26608573250001,0.0,0.0,0.9281122211278134,2018-07-11 05:29:47.578757875,39
0.0,0.0566690891403837,5.921946794705116,2.6460410102208645,18.41565594405796,336.60913349529346,38.16215172165977,0.0,0.0,222.71201582566573,-604.9577164407963,1218.901052608382,0.0,305.33853565053505,0.0,6.568496247670847,18.547178782347192,0.0,0.0,0.9281122211278134,2018-07-11 11:38:02.268226822,40
0.0,3.8876669388823646,7.69452945024188,17.935471148091395,19.978179794097667,633.645128357303,93.59000297581936,0.0,0.0,-154.14844094167393,,821.3098970733754,0.0,0.0,0.0,9.46939473303223,35.562522313711725,13396.936816272158,1417.6028681294938,0.9724697124178584,2018-07-11 17:46:16.957695769,41
2.2936473751820867,0.0566690891403837,5.109715622637912,2.2952607613857277,17.651330362723247,584.3477211784464,103.16157700814084,0.0,0.0,-1650.510890416542,-582.359486549559,592.5367950266827,0.0,0.0,0.0,8.5463469516944,25.859208405635343,24504.241978896407,872.8730582750195,1.2156436514719742,2018-07-11 23:54:31.647164716,42
0.0,0.2122607610297261,,27.58938527507677,89.25639467956218,620.0331817612692,372.29827024019977,0.0,9750.14893542215,,2636.990276791773,29132.064344976443,88798.52774592572,0.0,0.0,7.781552115068623,33.781242544985645,11944.049135836356,0.0,2.868247321142039,2018-07-12 06:02:46.336633663,43
,2.8404282131014065,8.09739235440349,2.986761596261073,15.704425835051468,710.9724867769158,343.95538036158655,7699.624053752512,9105.476696619246,3314.078192170821,9002.510687412,44584.84479156115,96540.50981488742,333.06103125361733,74134.70245259893,8.136627230693254,30.08623708273298,9543.644890250256,1196.251947821503,2.4325796130763986,2018-07-12 12:11:01.026102610,44
1.604829824259226,0.0566690891403837,6.083198507990482,3.7756190458431145,16.517639645899166,375.7602956511652,172.16766537023233,0.0,0.0,-2216.952599068314,-616.5027790487281,512.6882139136287,0.0,0.0,0.0,8.636540809622366,125.93940347860097,11831.209225625942,1514.6827538865673,1.205349164940544,2018-07-12 18:19:15.715571557,45
0.0,0.0566690891403837,10.585928816808776,5.21173249735579,17.6206632094586,635.0666678158693,78.62660198892179,0.0,1811.871413605321,366.33264065747267,-489.430937430697,555.2305733237481,0.0,6.70721203762605,0.0,8.42691366596817,34.83654829585544,45059.93720327894,911.8560218855376,2.3836554528348333,2018-07-13 00:27:30.405040504,46
0.1675235043027623,0.0566690891403837,6.518859727547865,4.763046522655143,13.542238296863111,640.6424854089328,247.01354637452656,43331.827632530374,0.0,,-503.5069416391359,2074.3172103178604,0.0,136.21540914226443,77787.18514492866,5.636086090841983,105.81164444526718,1444.639375451946,0.0,1.197240349863594,2018-07-13 06:35:45.094509451,47
0.0,0.0748733591393931,7.025070223624478,3.421202224917315,20.99764437629872,628.6805331442804,93.37836593958193,47031.05106712681,0.0,357.7824904189731,826.3211842796504,839.4772697730932,0.0,0.0,0.0,,21.930395847214797,43453.40789022329,1475.8303084395022,22.0598499975942,2018-07-13 12:43:59.783978397,48
0.2042739164447403,0.0566690891403837,12.116875100579293,26.53239819449239,24.41689326385023,627.02037785017,83.51670253502388,29507.281787139706,2350.1154882865694,-51.233628814281474,326.77904409913026,,0.0,0.0,0.0,22.932331536457536,,0.0,0.0,1.2659849179514335,2018-07-13 18:52:14.473447344,49
0.0,0.0566690891403837,8.703254613003482,5.382220431022493,17.112029330055538,367.3208092352387,83.01627861059988,0.0,0.0,207.87602618925737,-585.5250513728267,632.6925779410285,0.0,0.0,0.0,8.52946902860519,18.818021377059743,0.0,0.0,1.0148133692242869,2018-07-14 01:00:29.162916291,50
1.7410401178414825,1.6892242915485554,8.7976236366565,3.8008620385717458,,708.8711707118327,53.49747333874586,0.0,0.0,305.10863028081644,485.739266138492,1954.8954365987593,0.0,56.43642031153604,92698.38344611134,14.787907887766409,60.359941981371485,0.0,0.0,1.3280013834683242,2018-07-14 07:08:43.852385238,51
0.0,3.0706277582524764,7.089365823598525,3.128327997809147,74.9639225089439,620.2987561051909,117.009433360395,0.0,0.0,298.4076201874615,-482.9293934778068,1727.1878843432169,0.0,397.9496028293952,0.0,36.135240061239315,88.41792130835573,0.0,0.0,28.697282054789184,2018-07-14 13:16:58.541854185,52
0.0,,7.935475995541387,2.878692487913492,,635.4304682824659,71.39814200375405,0.0,0.0,337.9959594949687,-620.4337842031339,1265.7287717982815,0.0,311.4930499453317,0.0,6.059869550553002,24.191883487672815,0.0,,8.375658286371001,2018-07-14 19:25:13.231323132,53
0.0,0.0566690891403837,4.396418725861612,4.173068987116641,12.948740643376398,616.0204241648775,87.62823390300059,0.0,0.0,-2826.1347683497215,-976.7208994230152,474.30756403001214,0.0,0.0,0.0,6.290171731264743,41.90050929222115,0.0,0.0,9.430960647551217,2018-07-15 01:33:27.920792079,54
0.1262663176637593,1.8414483014239225,,5.15799069349006,29.903814407310676,613.1654762800438,108.1994810606229,0.0,0.0,10421.89543853415,12217.983999705026,2739.173576846464,17143.459847821196,10312.64251698152,0.0,7.942362976133088,28.101128628033894,0.0,0.0,0.9281122211278134,2018-07-15 07:41:42.610261026,55
0.5626298387857931,0.0566690891403837,16.390095722915817,21.895766599738455,12.896587995744223,355.8965925001178,308.0311939087934,0.0,0.0,304.5673647810904,-620.6593448022011,980.1491359979718,0.0,9127.167353553144,0.0,5.929155087435116,85.75365147608443,0.0,0.0,29.617926104496007,2018-07-15 13:49:57.299729973,56
2.7577324146884132,0.0785436884657797,29.349845422435536,23.451242674947068,17.168716496017012,684.3630725213361,295.8580321872014,0.0,14464.501050050212,272.04947610962404,3035.3395901383947,2216.7886892105025,0.0,224.73447939300783,128331.3224831804,7.70884110889838,87.17821720681667,51670.45582473623,1245.1035902921335,27.44974060239036,2018-07-15 19:58:11.989198920,57
0.198356693038516,0.1444195591941818,8.031404360852111,22.21391605637856,21.670100507006467,615.3191261896566,176.9996763821942,0.0,11131.914772445303,-209.89198072005752,-664.5174274458525,458.3327128752626,,0.0,0.0,6.156815794512935,37.412540881210475,39998.32187751039,1612.8425409652173,14.252763086366624,2018-07-16 02:06:26.678667866,58
3.152757295525392,0.1588404381022731,31.96272957927168,24.665740677248618,87.84693453387618,312.11201765749263,330.18575870593526,,11934.044899778411,,6897.835357167821,62199.57062428557,120250.7634794672,18267.86616075336,65755.99555174205,29.392188930054584,31.89352480639508,0.0,682.0351939731945,,2018-07-16 08:14:41.368136813,59
0.034335908702463,0.2090135506161108,5.20740886222393,2.8700638945950354,13.963121942740372,624.4276692775893,174.77760095948756,45678.461137096005,0.0,228.02765586500504,7405.497272439637,21626.27932492715,106494.43717025573,482.37415174231455,,7.412277869549387,22.98464879594333,37967.64779064849,103.3107642424965,0.9281122211278134,2018-07-16 14:22:56.057605760,60
0.0,0.0566690891403837,8.670879804793344,4.849202936890215,66.74314173978841,356.34239959320075,41.316739852879365,0.0,0.0,,-610.0808935048801,1558.1649268280726,0.0,97.5920623133652,0.0,26.9505976803869,33.464666788367026,0.0,0.0,0.9281122211278134,2018-07-16 20:31:10.747074707,61
0.0,0.8925276052685768,5.401507576737515,2.5260740995000495,19.28023428984502,630.1714860133771,101.25130538646388,12173.119463295743,0.0,-2244.409345174393,-872.9285085431954,679.4322767259091,0.0,0.0,0.0,14.00642411753169,30.801388968789738,0.0,0.0,1.065778485295669,,0
0.0,0.0566690891403837,5.2113483146564175,3.460691804872764,,740.0897468999299,113.77740429656149,,0.0,11616.550066718066,11793.49662748478,59079.373352898954,107434.77754393566,0.0,0.0,6.81321275980533,24.053036929561923,0.0,0.0,1.651045202285515,2018-07-17 08:47:40.126012601,62
0.0,1.3078168306030464,7.584627556974234,3.172685776287403,21.993922227177872,696.544552746593,111.4517812321472,0.0,0.0,292.2487965899145,-610.8949794870612,,0.0,0.0,0.0,5.514594165849803,30.367847728570553,39131.57023185289,,,2018-07-17 14:55:54.815481548,63
0.0107213904851179,0.0566690891403837,,21.542216908524367,84.4045688561765,630.1366858338288,69.95309128980603,0.0,,338.258294537647,-474.07799623625783,,0.0,459.8834825241856,0.0,7.583828560250847,18.791525625238865,,995.4916374157038,0.9281122211278134,2018-07-17 21:04:09.504950495,64
0.1158795079514264,0.1386346452408178,14.363612473341686,4.434728417914375,21.818096385632987,543.5380419160055,111.60445339316225,0.0,0.0,1177.3909476922522,,2826.3688969552486,0.0,0.0,0.0,22.664022591027084,34.001513694540094,0.0,0.0,1.2815649768919384,2018-07-18 03:12:24.194419442,65
0.0,3.448464923305203,7.182147133479034,4.182520260708358,17.68460725251585,630.7711029652611,46.5836052060033,0.0,0.0,,-717.3932769636024,,0.0,0.0,0.0,,37.022962454932895,0.0,0.0,7.797265478871241,2018-07-18 09:20:38.883888388,66
,0.0566690891403837,5.950323267234694,2.693081091725718,18.362147300959453,634.5089119314978,105.33681608695846,49382.23381151304,0.0,10683.474598461524,15124.263941134945,23787.24429849226,27431.826677432044,141.84474631551575,0.0,7.2520547265280015,25.768962217106388,0.0,0.0,1.3405534883552237,2018-07-18 15:28:53.573357335,67
1.6816875772780724,1.773766610435576,6.787946100071201,2.717391225111232,49.501580260437386,722.8665455900535,289.04955494261725,0.0,0.0,218.00202199898672,-508.61603040351815,827.5047666105602,0.0,171.20476674389192,168052.47439702266,7.428301438135401,30.99973888816192,0.0,0.0,2.6152627571460116,2018-07-18 21:37:08.262826282,68
0.0,0.4046271510038373,,,27.965108666317786,710.4180745984361,99.8473513913026,0.0,0.0,216.74442455435087,-613.8609429182086,1140.299173436073,0.0,350.60434459105954,0.0,7.427908697443934,23.759481907059197,0.0,0.0,2.7185087212725336,,0
0.0,0.1965933842066498,7.355224137048586,3.9297947917963016,16.57724595224372,,178.4353731741878,0.0,0.0,358.1718337438914,-479.7282966260084,2632.7996703507342,88774.93543847173,0.0,0.0,7.961572818668896,87.37423340379229,10771.743039554163,0.0,0.9490017190999112,2018-07-19 09:53:37.641764176,69
0.0,,5.127008831612548,3.064635451066041,12.89308205016795,719.0494554994308,57.53552852200818,0.0,0.0,328.8165321793754,-529.7213535545636,1442.736480161455,0.0,0.0,0.0,5.704584079827527,127.34932944011044,0.0,0.0,1.9598983196831223,2018-07-19 16:01:52.331233123,70
0.0,0.1749601607983059,5.971265095943512,2.568452942865976,13.035171245715157,627.7792159906055,74.54239846301735,21945.00869427601,8963.525311087013,,6582.013884113336,1954.1566629965157,46303.39561243551,0.0,0.0,6.123947862824891,28.485051212724464,0.0,0.0,0.9281122211278134,2018-07-19 22:10:07.020702070,71
0.0,0.0566690891403837,6.023613807206706,2.679187142497497,18.58907649941886,718.412167001611,237.61600757805155,0.0,0.0,304.3961640811526,-501.3279272061616,1036.6926805925325,0.0,0.0,0.0,7.179034674379598,81.3486192790975,0.0,0.0,1.291673565157887,2018-07-20 04:18:21.710171017,72
0.051161382578222,0.0566690891403837,6.97618655022365,4.211294145848925,78.554449425246,635.5534666464804,83.75541620552914,0.0,2287.069779308329,,-607.3934076797257,1053.2365739589732,0.0,0.0,0.0,30.49429438832911,45.25337428729848,24759.33664612795,653.3868601464224,36.436404914341445,2018-07-20 10:26:36.399639964,73
0.0,0.0566690891403837,6.148370181926879,2.4717032522295215,13.330899591931416,624.7046468417498,69.67042694728653,0.0,0.0,204.84920615011904,-707.2285225207072,11249.977080643292,0.0,13741.391096931777,,7.725634097848566,26.50637248310045,0.0,0.0,0.9967612085277232,2018-07-20 16:34:51.089108911,74
0.0,,6.716018974166024,,14.616241071597624,619.1309324427626,242.66118372505227,1427.328831832946,0.0,-1575.3242327486162,-697.8962986037998,758.2681670001148,,4648.726713236041,0.0,19.74367145255578,98.18503800349352,6291.116823882016,0.0,29.73397999915309,2018-07-20 22:43:05.778577857,75
0.961881701421292,0.2016764571211363,7.038108180317463,14.883996670145136,15.23884062119507,633.5743073478054,247.91094466434356,,0.0,-1415.0897033962551,-918.6584305162994,509.0937186103474,0.0,0.0,0.0,6.045492550100197,115.97546651349332,47894.574304052265,1237.974385921477,14.443480368484447,,0
0.0,,5.030776119301312,2.589462869348461,16.645841589706325,,93.2719105514064,0.0,0.0,298.1725245036972,-617.7036404758635,510.90457486390005,,0.0,0.0,6.778515299442398,97.51655695216628,0.0,0.0,1.100445110801929,2018-07-21 10:59:35.157515751,76
0.0,0.0566690891403837,6.640053909455104,4.820763298063911,15.90360896917821,626.8592484125239,39.47733043239795,0.0,2206.052151123118,266.6754593023618,-606.3760574480982,465.9288463660542,0.0,0.0,0.0,8.680189943819961,20.337246787441085,,0.0,0.9281122211278134,2018-07-21 17:07:49.846984698,77
0.0,1.065149691788598,9.557864603350442,2.4884473756525347,20.09899423284823,634.9797381699086,84.23467465244697,0.0,4288.000752007004,9170.856654241185,2502.6020181369063,29667.398253369665,0.0,20958.616796587612,0.0,7.696379076705504,,0.0,0.0,1.4673620742913185,2018-07-21 23:16:04.536453645,78
0.0,0.0566690891403837,4.136197283745014,2.3782624206349645,15.274774064478802,488.6393084778021,41.5457895758295,0.0,0.0,-2649.1759862428917,-965.3675513515057,419.0113717702843,0.0,0.0,48797.248745761695,7.557902780125321,21.38084538456011,0.0,0.0,1.1774968503724468,2018-07-22 05:24:19.225922592,79
