MORTGAGE_TRDLN_TOTAL,RECENT_OPEN_ACCT_TRDLN_OPEN_TOTAL,ALL_TRDLN_TAGGED_TOTAL,DEROG_TRDLN_TOTAL,INQUIRY_CNT_TOTAL,CREDIT_SCORE_AVG_CALC,ALL_CREDIT_HISTORY_MONTHS_TOTAL,CASH_DOWN_CONTRACT,RECENT_OPEN_ACCT_CUR_BAL_OPEN_TOTAL,COLLECTIONS_CUR_BAL_TOTAL,CREDIT_CARD_AVAILABLE_TOTAL,REVOLVING_AVAILABLE_TAGGED_TOTAL,CREDIT_CARD_CREDIT_LIMIT_TOTAL,BANK_CARD_CREDIT_LIMIT_TOTAL,CREDIT_CARD_CUR_BAL_OPEN_TOTAL,INSTALLMENT_MO_PMT_TOTAL,REVOLVING_CUR_BAL_TOTAL,AUTO_ORIG_BAL_PAID_TOTAL,VEHICLE_MILEAGE,AUTO_ORIG_BAL_MAX_TOTAL,INSTALLMENT_CUR_BAL_TOTAL,PAYMENT_AMOUNT,AUTO_PTI_TOTAL,OPB,INQUIRY_RECENT_CNT_TOTAL,DEALER_RESERVE,AUTO_CREDIT_HISTORY_MONTHS_MAX_TOTAL,DEROG_CUR_BAL_TOTAL,DEROG_MO_PMT_TOTAL,PAYMENT_MADE_CNT_TOTAL,PAYMENT_MADE_CNT_TAGGED_TOTAL,AUTO_PAYMENT_MADE_CNT_TOTAL,DEALER_ADDS_PERCENT,DELINQ_CNT_30_DAY_TOTAL,TOTAL_DOWN_CONTRACT_PERCENT,Loan_Status,COF_EVENT_LABEL,Timestamp_x,TERM_OF_LOAN,Predicted_Probability
0.0,0.0566690891403837,4.105690800162985,2.765462314322461,13.80205088126236,617.700052510944,73.44976428892596,4688.366907713869,0.0,0.0,-2544.6745660163615,-791.7033763004645,1823.7746268292603,0.0,0.0,752.1302886459223,0.0,7812.474355665923,123511.72118662472,13861.1039972175,8826.377117841588,372.9314687724118,0.1086397559848299,16986.866639606607,7.01965856609949,2.196706100495403,25.518635564215685,0.0,0.0,214.7778590830357,36.565312837897025,25.077210948469407,24.279620306549234,1.060111200817003,0.0,1,0,2020-08-02 20:27:17.443744376,61.11462634031015,0.16218773857931226
0.0493432184261041,3.383495109508724,6.345521522716224,2.803664781904202,29.107611497408502,432.1816395793551,74.36530445302785,114.18829386908033,33014.988299074284,13870.235448224745,205.69456334525032,-606.8208184718385,466.9787768460101,0.0,0.0,1628.3568497415647,96702.13010329408,3534.672832798624,6402.2658361316535,7704.017599517385,7290.143740054467,393.8705644092316,0.0746197528260286,20088.481056008677,10.221054638151028,1.7407655055048272,17.554560774532522,49160.62359858515,1323.3840716866284,147.69435794957394,36.17791704880692,22.6750792342634,9.259468716859256,0.9281122211278134,0.0,1,1,2022-12-25 22:41:04.806480640,75.0,0.4521969411918759
1.8685509267810216,0.0566690891403837,31.413043833326427,4.869234235709378,16.675924484095265,629.4783481971543,93.22061278008393,8083.496478251915,0.0,0.0,11021.09574391819,17561.847992440424,64838.876155819,111352.37400472972,13589.632822325742,5503.578489583494,100950.43354449248,125912.32172879398,124056.95467972018,15284.799899609568,206823.29965202408,322.2985033868221,0.0875268263832743,17235.438015890235,5.836194229028999,1.9589552709275408,22.62798261209735,0.0,0.0,1623.647032743829,754.8178134893016,160.61956622840438,19.987495773016672,0.9281122211278134,32.92228123516887,1,0,2023-01-23 20:12:44.716471648,57.698481282813695,0.08049225585128175
0.0,0.2350776642913071,5.5264395763460055,8.602298487520388,20.92895334825147,628.1610861764735,116.32523310387322,4198.662224012964,0.0,0.0,224.7612942641665,-618.9464227577962,1051.6562634942711,0.0,0.0,803.8999462737762,0.0,3534.672832798624,110683.62763350231,13856.06574376538,9889.454385952997,293.9108743523102,0.0722468003511141,14285.144487412514,18.065666522794643,1.7407655055048272,23.69844968940629,0.0,285.1235845705006,349.15967898646795,39.88206656353269,27.19748887005865,3.0719323300583454,1.229607500193434,35.688796319189755,0,0,2019-12-26 22:16:44.500450048,54.2948035376232,0.15248062509733631
0.0,0.0566690891403837,6.09576941272123,3.477493610992742,16.67745584123577,568.9691268947945,44.13291605396418,138.58411847997832,0.0,0.0,-1611.3293255547885,-908.4821846536418,436.3816486860087,0.0,0.0,802.5245663184414,26168.818453962012,3534.672832798624,6410.956380142783,10866.62303772903,6651.632457986529,586.9207115849886,0.1967431391705228,33365.02134910651,7.243695844655716,0.8517737384834936,21.77924534504077,0.0,0.0,143.94640308907515,38.98120154527616,22.748386771943075,8.218415408154204,0.9281122211278134,0.0,1,1,2024-08-15 14:22:12.853285312,75.0,0.29132857792308586
0.0,2.326928546884768,20.323763338839235,4.485042771760384,21.77272145668965,618.4910153491601,227.96247093459084,138.03473678861724,0.0,0.0,306.87529041895914,-373.7305897950489,27427.792786748156,0.0,18440.56221590478,775.0484546967062,0.0,5613.2961835992755,6403.664645874043,25063.016344854863,106198.84532022598,433.6236333542026,0.2216370336538893,22636.546157194953,8.84524586089862,2.549110031428049,80.57310289847175,0.0,0.0,1011.7377142324716,81.8988400070733,47.1621844441227,17.43014215976917,2.319466171201426,0.0,1,0,2024-08-07 16:06:37.479747968,75.0,0.2461730070193746
0.0,0.108271935420141,6.56973602744168,3.838801808621078,17.22927572707404,633.8377067895153,273.16235687080837,85.26134274626293,0.0,0.0,227.5085204280572,-618.0460787718655,960.0418089258036,0.0,79.940029791082,5974.479317871787,0.0,46204.13963370961,33197.312175860956,10878.508339994109,8744.01703186112,365.0144647793189,0.1146062994092029,20197.696668532313,6.279982890362763,2.3478529561021673,30.051585638864932,0.0,0.0,395.6170638378959,128.5530088831898,252.64321146895657,3.4917978154764153,1.259839419792436,0.0,0,0,2023-10-21 21:52:15.553555360,74.63254988804395,0.15442800560588188
0.0609612992860885,0.0566690891403837,4.3948440393139565,3.382498379703909,55.40850698654556,619.6019977617331,71.2886615767627,85.26134274626293,0.0,0.0,-363.4669052478266,-623.3840510277012,892.1156421540836,0.0,85.68410487719757,745.6666044252231,0.0,73078.72023203944,18297.19761258168,36549.07095203508,88753.57291222614,612.2741230207595,0.1213208478995584,35620.930149040796,9.03410951253983,0.3289403296322148,62.195434194232874,0.0,0.0,292.8268214704589,43.41119267812597,51.16581133737688,4.082708294545959,2.4976441730074157,0.0,1,0,2018-12-15 05:52:06.912691270,75.0,0.2053803253325907
2.291335845626433,2.9731155124016295,18.86199253316135,15.489149242659275,18.009824789253756,628.4010320336977,92.38697848234612,137.74839259079772,0.0,0.0,354.3636325312974,1293.3716480614826,52157.5700103101,0.0,150.81520864777758,3996.5468121338745,185431.99829324707,150929.44750860415,25326.85554010804,48867.72005997067,177526.5496824032,751.4276473209018,0.1272418362982938,38187.48957940926,7.147028449114585,1.7957836228343254,113.20756793267964,0.0,22.109618328901465,1813.6723070199257,69.45480724237382,214.86068255598536,19.009240783004067,1.3087424266518406,0.0,0,0,2023-03-15 17:33:27.920792064,75.0,0.14693380516532678
2.023691720034364,1.7316130502552962,6.428569932542943,2.991955868339093,21.020073406914815,619.3152558823564,37.880608032220835,85.26134274626293,49344.72312590485,0.0,236.16734329873725,-515.1556810641393,2809.859053826456,0.0,272.47522313283616,5852.904282280874,0.0,3534.672832798624,9423.897916833865,7918.148809689001,8372.080993053205,438.6831855764986,0.0879010867384478,23818.72489303582,16.7897801493044,1.7407655055048272,20.02786865313036,0.0,0.0,211.63511611308576,136.78909598899847,29.005122962282258,5.162266156301069,0.9281122211278134,0.0,1,0,2022-11-20 15:43:17.659765968,74.22979020993816,0.24931619794529547
1.207079016447683,0.0566690891403837,5.169027875283654,2.1970303142623653,14.220286538255518,719.6110203857709,113.7967282066846,631.8001257933798,0.0,0.0,222.11443465332783,-617.9954259255198,574.7328182405345,0.0,301.52271072572603,619.6784664869313,62664.92005533658,3534.672832798624,112283.55535470064,42773.58744925039,10702.45814153522,328.38453597058856,0.0865708673953933,17075.071430728553,8.471107051105097,1.854386064313108,30.30591468225709,0.0,0.0,199.95915952593413,72.1469190550484,27.483642729458325,6.8266158505416525,1.571462341350326,26.94154932728829,1,0,2022-10-01 00:30:49.144914496,56.45319109203533,0.14779082247063777
0.0,0.0566690891403837,27.953586707216033,28.19061333055494,13.995115715228748,625.4142497977213,132.38659587272153,85.26134274626293,0.0,11590.74216403801,-2729.062535065136,-842.2166262407411,514.5486368574748,0.0,0.0,779.44972653988,0.0,3534.672832798624,30641.527573091764,8384.856564227459,7590.34142698719,277.7730353341992,0.1062705302283928,14072.77680924819,6.503483893884931,1.432546646583402,37.50992427189854,37583.325588095984,0.0,270.1731002686025,278.67545736922773,39.82822220425851,13.25246044264282,31.00352886531389,0.0,1,0,2023-08-22 13:26:28.838883872,70.08186231698079,0.29506818298821974
0.0,0.0566690891403837,6.753501308876137,5.0787921941421414,14.154499714253268,615.2575269075572,53.04286376249836,160.52619182087756,0.0,0.0,212.3653414821581,-467.73185232136825,506.7944143891691,0.0,0.0,680.8820555809141,0.0,3534.672832798624,6407.2097287329525,14466.38283167564,6577.82693431135,480.7341730032814,0.13851669419782,36466.314201076995,7.041984962269654,-0.7246373579683716,64.84481004437777,32005.996076609063,1167.6184950918764,212.9844185635718,57.11914153953434,39.62624117152612,3.0259257796244814,2.147132055023375,0.0,1,0,2020-04-25 02:51:48.550855088,75.0,0.2648237604217509
0.0,0.0566690891403837,22.85821664257356,27.998002377373755,18.07477375392922,327.32663455202504,63.392152888354566,174.11587234541753,0.0,10718.727776983538,-1302.8433513900538,-835.4873736213178,541.3331945893442,0.0,8943.385661181384,818.1831512524002,0.0,10513.424478919667,22486.974900922218,13166.122335484435,8870.446064967691,409.5979310566595,0.1262868165867018,21782.675395770388,7.0418099042755555,1.5820528010655444,21.057811066605623,37682.02976294637,1118.7600535871404,248.35768677164617,60.205240734882835,27.659461377450157,4.2313143692571975,2.3904120507892523,0.0,1,1,2025-05-03 16:40:10.801080096,74.91286015736222,0.42862509616298106
0.0,3.713767425615408,9.00002194782141,8.360168387928942,20.25278651839946,412.1025501744948,373.8501531090486,138.15931474785998,4778.039130126392,0.0,255.49918650288785,-611.2609371591182,512.3287596683367,0.0,0.0,3967.739450273505,0.0,3534.672832798624,6402.299790842637,8441.277907809348,77587.31592863867,842.7267234832443,0.2351418308475695,47524.740506496615,6.332874208574812,0.6213163229489953,29.94970330736392,43056.389806408566,0.0,317.83267041642705,64.88243563661476,24.55973086207169,2.083839621492567,2.5916066338406045,0.0,1,0,2020-07-21 07:43:17.659765976,75.0,0.26315021737470734
0.0,0.1753489252623121,13.59118131073501,17.912667247689654,65.98198756322715,620.6423609710533,43.93653642486157,106.08447494225857,39745.501181420346,0.0,224.6911870953527,-615.5170395268308,1923.4535990378429,0.0,6118.0185595892335,791.7569411968707,75537.15920237846,146066.96012059756,6401.052843633184,53810.349497261646,139186.51429584803,764.0148287210454,0.2750892334067633,42365.23753788753,7.535652220454867,1.4549962935675764,47.31965766297904,0.0,837.8077731410957,277.91338201268024,45.983596624836,119.11690967648018,2.318488385203592,0.9281122211278134,0.0,1,1,2020-10-01 10:28:20.090009000,75.0,0.23272847375757952
0.186756863689477,0.1543607998584702,5.132246730044259,2.8152339477850017,19.123110513101505,615.6993582229137,241.32732458630815,7456.700114246827,0.0,0.0,274.56026555613516,-482.1743382711436,2011.2008356616325,0.0,298.9002613229136,761.9486048174127,0.0,102648.21706699509,8508.531319863963,51149.5720861649,10639.151623166455,428.30156193448585,0.1289082626239446,22101.67417754312,8.001469256697643,1.6966435076461814,116.0071191687998,0.0,1529.8200973967137,392.3044227659964,38.834227776514254,211.62731096970063,3.096818154978698,0.9281122211278134,0.0,1,0,2020-12-12 07:05:07.830783072,70.13687428722908,0.12162846581170134
0.0070250181953869,0.0566690891403837,30.10338384439921,28.00254964743098,24.981784474725377,628.9724685188983,87.19384400423449,89.98983177901346,0.0,13074.065749062527,214.47820812937903,-614.7069318515835,481.7071164709487,0.0,0.0,737.5346348659319,0.0,11837.29772721132,6417.714697668689,19050.34623758999,7696.269455739115,397.9432094439614,0.117525616737362,21078.837066112468,8.077009109492302,1.7407655055048272,44.67826197630128,0.0,0.0,197.81240168439624,62.56254316935606,47.280014054376096,5.986114099850679,1.2747533233744957,0.0,1,1,2022-09-28 23:24:51.629162912,74.31897701505417,0.29525466099435327
0.0,0.0566690891403837,5.76439599301559,3.663869730811786,88.31037956493513,633.0855986306598,298.0053044031121,145.01006140957384,0.0,0.0,213.12635368010592,-473.8991205203836,1153.6842856176372,0.0,0.0,804.5137090281564,48543.825243545194,63231.45895176892,31089.18149335053,32023.096863115417,8103.247237661108,415.562148491408,0.1635750305672072,22292.648280980837,34.39616279999072,-0.2079430937000839,56.26393264262395,0.0,0.0,215.5168879739524,69.71965521917465,213.93353062204608,8.699506647190761,1.1389022133644904,0.0,1,0,2020-10-12 04:14:37.047704768,75.0,0.17739077650206841
0.0,3.666439494159376,8.60141592672343,5.093713071118464,17.501622496217532,631.9379505877118,83.6607988341122,1399.583986135844,0.0,6553.443586378682,4692.160486255633,-516.8911023660055,670.3193361070098,0.0,50.013803617561734,809.2777145015294,0.0,6762.430657282035,6413.739762171757,8992.163706838317,8902.403836463567,384.7222273155149,0.0849480952717068,20067.677557923795,5.79555735336547,2.475512771935529,24.76593765232632,23202.453380729206,0.0,246.87844373189185,86.36258206854782,34.9926059302719,4.956707704677761,0.9281122211278134,27.42596901974406,0,0,2024-03-08 12:20:57.245724576,75.0,0.24333794857095004
0.0862417293574495,0.0566690891403837,15.398610645409684,20.0090099854716,51.19457579982424,623.2923459136406,213.30676877831232,7253.608989573777,0.0,4413.1320177907355,217.1662307363408,-796.5892230161382,1023.7786274724384,0.0,147.39330485538176,3575.7652489734787,0.0,11045.764068199634,6409.614303133421,24036.289354656517,159167.02047732766,711.1860747666092,0.1804738893528504,38377.01073213531,8.75526230495326,1.0102169485793224,105.6485801166433,6340.3053349312195,394.8853499790702,601.8882374775387,212.18522445072415,139.5625147009215,8.774563411892407,24.01306664062416,0.0,0,0,2020-06-08 14:46:24.518451848,75.0,0.16230990977184875
0.0734730627216053,0.0566690891403837,25.033540347148396,21.246626105009103,20.918775487856937,622.2881906680581,65.96122334138133,226.50376140707988,0.0,849.9772551379294,9948.044285884467,2668.381933725017,1703.5030961304328,0.0,174.90735608853538,895.5004462280062,128041.69229485912,6709.075879534368,9464.08494521902,17388.639537608007,12016.605672448728,442.9837294816227,0.1784735824899149,25375.111517614125,7.053582833272018,1.514594603265596,34.5532818959297,0.0,0.0,1400.6785189498803,72.71860932435206,213.22722221621655,6.978892117964717,5.583511478404507,0.0,1,0,2022-04-01 16:32:15.553555360,75.0,0.18649494322416568
0.1713651304927504,0.0987695285204799,33.87292858451092,29.199353716364516,90.43118830335806,624.6562893739634,111.18220682732743,5269.987261418021,0.0,0.0,259.50116985778664,-629.0676998748129,2252.0446138179395,0.0,8472.360030917356,5039.379849370321,0.0,114918.7129478348,6414.4095292905695,16887.613484154936,11782.064467970864,747.4279156034297,0.1275410462764361,39175.07765609752,30.446567003011797,-0.5079544440818127,52.85982915959657,0.0,0.0,1290.8430943273306,709.0027387314567,206.22508476207264,2.5900632198258204,16.76530863116683,0.0,0,0,2023-10-25 17:55:55.895589568,74.35691249060092,0.12555391555855822
2.395139244625339,0.0566690891403837,19.216707524981793,6.641317761011251,79.0711649100744,614.4995002776953,77.31439485821227,216.6936404483648,0.0,2966.523798125304,227.09292942585105,-665.7083359677247,15851.520219276674,0.0,17543.15570010927,5751.123180351246,0.0,156960.26629574207,35886.50499507375,15378.357732204928,207399.9865716312,719.3139097609254,0.1124207728180747,41026.04595315468,32.854898365850964,1.509993395754444,31.09503474119295,48607.03743912917,1211.3373775659995,887.6790227458328,52.308143090509475,40.40128601723143,7.095221520808478,20.497850366600513,42.85456952303609,0,1,2022-07-16 13:25:36.993699376,65.87764821157386,0.21252842076367118
0.0,0.0566690891403837,5.805696540197056,3.006361471160875,15.3634440191103,718.8130076426112,36.70987383037048,233.51724765720743,0.0,0.0,-67.20269706268778,-873.1325492086069,739.4348732127346,0.0,22.839859478289327,659.3595353136781,0.0,6343.24174271214,26826.225809524247,34085.49794311961,7207.180166759408,562.3892906181106,0.1268992778668921,31651.46283777576,6.393931638348124,-0.36277589932809,23.698194765304933,0.0,0.0,150.3138030386807,39.93467734321938,29.005120095399377,8.646583883938336,0.9281122211278134,0.0,1,0,2022-03-17 20:34:03.564356432,75.0,0.19926238517528133
0.0,0.0566690891403837,6.2357786714420405,4.410419735419475,13.960288934957402,704.0557123985741,308.9301066682957,4782.103378543436,0.0,0.0,235.9694389817421,-621.3011215288523,12546.103436647383,0.0,0.0,6308.685337024609,0.0,6193.74810858244,32158.164606904127,14909.880402716431,7382.120290387633,399.0782450776149,0.2254098171342726,19547.068116888524,5.817015906759376,1.7407655055048272,68.39410212485473,0.0,0.0,514.0947648704462,83.08346228222081,164.14488258228278,12.504811879462697,18.689340168473738,6.681509131950002,1,0,2021-06-03 10:06:52.601260128,58.80836410693324,0.11983099736158977
0.0,0.1331108773262641,4.909003545616909,2.2748176605916237,18.441509612171465,613.4511287094589,50.91431752874658,6876.465957567116,0.0,0.0,219.16088607336312,-686.4317578487155,16341.660440331529,0.0,11894.078220732306,1423.9177990998037,0.0,47644.91537724884,6410.096766558254,17757.63732902512,7192.037600408337,400.14942931492385,0.1168347961053328,20766.572447855346,8.18102567002219,-0.4878377993587528,20.254345111442696,0.0,0.0,280.93395421328734,41.76091182881518,34.35632770127929,2.0824972208073964,1.0317216786862868,0.0,0,0,2019-11-08 02:01:58.811881184,74.42877978974983,0.20944893799561742
2.383910784551098,0.0566690891403837,4.965264848882643,2.563508144398064,17.674833132527763,408.7997156715017,37.38833581838264,5820.7598125432505,0.0,0.0,352.56613873603203,-729.9875751217426,1828.9117750402768,0.0,0.0,814.4378910718232,61293.19284062436,6340.554945390999,6400.433858932924,22894.38976099903,7982.325059799219,432.5860940577191,0.1313997604710237,22670.782856344096,6.479154926826092,0.6840221712461261,28.59092908918273,0.0,0.0,149.38048159232557,35.755695200659304,47.92312442074414,2.714656881984685,0.996768414147808,0.0,1,0,2021-01-19 03:25:21.872187216,75.0,0.2683211044292495
0.0,0.0647377011998509,6.845927358604013,2.737887619754398,57.01195273490071,398.88472240725145,59.04775121439341,85.26134274626293,6120.3821904856395,0.0,227.4268978147138,-669.5772537317264,772.0976724188204,0.0,21.50590270093744,4581.862128769092,0.0,10059.45397604596,33584.3756058647,10334.988564505848,10261.167444130731,367.2861271041819,0.2079620952998134,16521.075740543427,8.453759657713569,0.7654024433915774,31.94476980346461,0.0,0.0,259.73956950989566,60.9098478508823,33.92253044655023,5.687864040206914,2.0439284962520254,0.0,0,0,2020-05-22 23:50:29.702970296,54.237236346960685,0.2649342081267122
0.0799237417837439,0.0566690891403837,8.470542626222652,3.7931639993452912,19.668109490092327,371.9877816123543,98.00233498568812,5050.82635464644,0.0,0.0,333.9688433196749,-553.6918650240693,42051.8868421348,0.0,4.506683549675927,6626.392869726731,0.0,45119.401019584315,10764.412376170378,10453.386962787892,158920.69447866836,542.4170668960195,0.1102071829191533,38010.456300430866,6.640918081789915,0.8525778011881131,31.107306523497172,0.0,0.0,313.7890785222939,48.718850710115674,40.96691908790478,10.56097940254954,1.1810775489761598,0.0,1,0,2025-01-10 09:47:43.366336640,75.0,0.23074953330415693
0.0,0.0566690891403837,4.430217419187438,2.2432430400272434,17.113019830529023,624.8843765858607,42.4562369105757,243.04181704994417,25203.70073287167,0.0,263.3068055197982,-710.8065702124161,677.6374210258236,0.0,0.0,856.0623236921385,0.0,4314.436219689196,6405.9251418882195,10737.229217163243,8118.778743741292,417.8367504338795,0.2653139099098843,22170.424964332917,6.554463237437527,0.3346722473461376,19.16615164049489,0.0,0.0,144.91264160690463,37.374288547776544,24.61657595886615,2.6140571045694907,1.2114451086150009,0.0,1,0,2021-02-14 05:26:20.198019808,74.46488421054076,0.27157293506817665
