MORTGAGE_TRDLN_TOTAL,RECENT_OPEN_ACCT_TRDLN_OPEN_TOTAL,ALL_TRDLN_TAGGED_TOTAL,DEROG_TRDLN_TOTAL,INQUIRY_CNT_TOTAL,CREDIT_SCORE_AVG_CALC,ALL_CREDIT_HISTORY_MONTHS_TOTAL,CASH_DOWN_CONTRACT,RECENT_OPEN_ACCT_CUR_BAL_OPEN_TOTAL,COLLECTIONS_CUR_BAL_TOTAL,CREDIT_CARD_AVAILABLE_TOTAL,REVOLVING_AVAILABLE_TAGGED_TOTAL,CREDIT_CARD_CREDIT_LIMIT_TOTAL,BANK_CARD_CREDIT_LIMIT_TOTAL,CREDIT_CARD_CUR_BAL_OPEN_TOTAL,INSTALLMENT_MO_PMT_TOTAL,REVOLVING_CUR_BAL_TOTAL,AUTO_ORIG_BAL_PAID_TOTAL,VEHICLE_MILEAGE,AUTO_ORIG_BAL_MAX_TOTAL,INSTALLMENT_CUR_BAL_TOTAL,PAYMENT_AMOUNT,AUTO_PTI_TOTAL,OPB,INQUIRY_RECENT_CNT_TOTAL,DEALER_RESERVE,AUTO_CREDIT_HISTORY_MONTHS_MAX_TOTAL,DEROG_CUR_BAL_TOTAL,DEROG_MO_PMT_TOTAL,PAYMENT_MADE_CNT_TOTAL,PAYMENT_MADE_CNT_TAGGED_TOTAL,AUTO_PAYMENT_MADE_CNT_TOTAL,DEALER_ADDS_PERCENT,DELINQ_CNT_30_DAY_TOTAL,TOTAL_DOWN_CONTRACT_PERCENT,Loan_Status,Profitability_GBP,Timestamp_x,TERM_OF_LOAN,Predicted_Target
0.0737445013973652,0.0566690891403837,8.130988027778754,4.73592236087382,17.73749276157257,632.3751551524042,101.3897437811635,209.3170673530442,0.0,0.0,369.1424925230789,-543.7081531804199,23214.921572117302,1442.740886377609,2.337428657097007,795.1284766827011,0.0,8102.90148020603,31020.414943063337,14618.901640190576,11553.73814795915,363.0748360541867,0.1442310668151891,17944.82481705079,7.763752547308094,-0.2135548918299865,23.36963293366196,0.0,0.0,1670.2054328921618,76.84820883365245,36.73825503425604,6.33287198036445,35.16846592147191,28.802085448721936,1,4670.881518541894,2020-06-03 05:53:16.039603960,61.267032993467495,4806.883712787056
2.0805207753893415,0.0894416850662621,8.811130899739346,4.896795883867092,13.525000827337234,626.3012616975352,316.1162026169096,3249.669348510859,0.0,370.6250330936216,10791.882695496604,16240.983946288656,2921.784539766386,10558.060132120503,0.0,796.6770406251162,0.0,4733.7395094669955,28647.69599820292,8197.35318054037,41374.796528506515,271.9172610960599,0.0759115597282717,13926.447082273422,7.577261638849082,2.3386694971257525,81.73071235145298,26011.08159658415,0.0,692.0327419583687,90.70115646010922,26.922872960425792,21.383693169630583,22.560316362499,44.6890079095982,1,6192.532188903759,2023-09-27 14:49:00.054005408,74.29244648309624,4924.229224377227
0.0,0.1009260396382559,4.503013761675143,6.61454437905253,15.45250818695855,622.8904158082406,71.32786498919538,85.26134274626293,0.0,0.0,-2675.3747835515223,-953.6441373414152,449.8700646075449,0.0,0.0,778.8288786165883,0.0,5671.17064320096,22765.377416143452,15187.810215926753,6598.049969666608,440.58039583438256,0.2066194263915363,22349.070341338916,7.1653881321402055,2.2537349017153927,134.79435715724117,0.0,0.0,170.47845016013622,35.49165610814944,202.26295193110292,8.623685843598386,18.205607973211308,0.0,0,-1449.6195298469786,2022-03-10 04:26:42.880288032,74.52974834123829,-2184.961061039057
0.0,0.0566690891403837,10.889173437472335,3.1049133864598044,67.04198097010095,526.733604774278,108.01711694429382,125.97302282068996,0.0,11501.077525393775,342.6120575315009,7341.00105157576,1713.5728435050578,0.0,323.4468345440823,713.1206306081621,0.0,11971.765846783082,31488.85612367796,27947.99589951047,11272.864503166707,545.9637857178902,0.072452265211777,23435.739861630496,35.98808824907085,1.7407655055048272,28.39158320756306,32461.32350784758,1301.9231727584176,395.42918044456496,76.38365216193965,63.443240024443945,8.4852879607811,22.63928682995536,0.0,1,6141.788559052263,2022-06-15 14:47:59.567956800,63.77594485743933,4707.929469041946
0.0,0.0566690891403837,8.17553516219494,3.0053887112539,16.784540411438332,671.6430955957312,69.30869665798764,85.26134274626293,0.0,5230.153479638354,8571.616109488528,-580.9569599015397,51830.323255868105,14477.44602931641,19851.657107536816,5661.896752307037,104920.29760168077,8275.965415371851,6404.0948118754895,14986.272446571293,8611.640856168771,434.5489236180001,0.1082703547684619,27006.85112628707,7.435492348420798,1.7407655055048272,34.77264050382411,48205.40501575665,1626.8955258623296,2082.026793903193,740.3992878181895,257.54799131140555,4.02441524524822,1.1385157982951126,0.0,0,-2157.561955553778,2021-04-18 15:31:03.186318624,75.0,-2151.8314065377003
0.0,0.0566690891403837,5.200186653915242,2.7611118446239304,17.87103611862795,381.0234992844245,44.162155791991125,3089.8809850563775,0.0,0.0,319.69683915066526,-483.6125570889755,581.3488325613162,0.0,0.0,867.2411765114842,0.0,5261.327653401469,20563.33066426681,10264.366020012774,7943.118484388462,400.27927283256105,0.2731095641566877,20564.05892425563,22.936606094848415,-0.5838214678214164,24.70402926127895,0.0,0.0,169.98160824369438,51.21986200472334,30.082349142964375,2.806846439291987,1.252350481530554,37.914574541375615,0,-2254.718789985892,2022-09-20 19:01:01.566156608,74.28288858103589,-2031.7115879158173
0.0,0.0566690891403837,8.583932794365328,3.773967785982805,17.780535240691734,493.89183388784954,95.67747683651142,182.32613266875364,0.0,0.0,-121.20795169955204,-922.9537041615774,1002.3247908827616,0.0,398.75979229592394,668.9577133487019,145344.78983256244,3534.672832798624,6399.351754881209,13078.692464920436,6993.6452323700105,425.20070341941494,0.13301384738681,22688.974131180326,5.790196120629582,0.4778262176245322,21.893845145434845,0.0,0.0,346.01251233353753,511.0574791564966,29.28149712440389,4.808712172702707,1.3063268920214537,0.0,1,7869.032201535193,2018-11-26 19:58:29.270927092,75.0,5159.48842667828
0.0,0.0941988052010689,6.057949791969853,3.0791725690389815,21.823016258381248,630.7872061187387,44.993091012533895,85.26134274626293,0.0,0.0,218.42209555635415,-551.8035452000793,506.4337932699,0.0,0.0,644.1253957841255,0.0,3534.672832798624,9388.764818014224,9080.682108176476,6953.085307212201,384.0675840920252,0.2003380907628503,20575.69676951592,7.383445023218249,-0.7279168906375155,18.00176259442645,0.0,0.0,141.3071267629448,36.260537114932745,23.782911033679504,3.8403540967936065,0.9281122211278134,0.0,1,2923.4327836794646,2025-06-13 08:31:06.426642656,75.0,4929.093068588194
2.8731477056709656,0.1363727972456613,16.6611761720096,5.475208236878807,59.3237793041685,672.5372163888798,113.3547931949949,4055.845940224935,0.0,0.0,231.38830173901533,-604.9633825920921,1164.06192162954,0.0,509.83181024679425,853.2620799426703,116209.8999323258,3534.672832798624,32366.956310666417,16974.362757888808,207307.30645563995,440.5191375964712,0.1169122152858761,23067.38571422193,18.439225130204477,1.739478050524725,19.462637099396435,0.0,0.0,1772.7933798127592,744.6405839983172,27.77227071226215,2.8874134550343618,0.9281122211278134,0.0,1,4994.131236057382,2023-06-08 02:54:15.445544544,61.678023621581175,4824.909951170184
0.6867138363502118,0.0566690891403837,4.524320505304914,2.3049283565255037,14.020297524209829,544.6224779119126,38.829556562326445,1220.5455402664395,0.0,0.0,226.90051299242032,-566.64367310788,2392.38258811367,44009.72340019133,8553.126529460595,7002.924307340925,0.0,5986.233540616959,111235.53380411632,8729.029413980075,7710.395765783978,412.3777580890242,0.0985625500146129,21252.624787816225,6.3359490885541865,1.55231189716519,19.567658455245947,0.0,0.0,1487.844685799602,692.0112942787532,26.670649150387113,2.6040599533101663,2.340633775168759,26.046935381358793,1,4696.714496918571,2024-03-17 05:01:16.687668768,74.92726940123008,5252.058265881189
0.0868438912512704,0.1332898242500068,7.6790081748483185,4.633999221750102,17.15196340943118,621.9307578969473,168.6900826178939,91.38641122493482,0.0,13752.674942462483,3410.5518584722986,4459.693526424457,25417.257800181244,0.0,0.0,828.6112036624519,0.0,3534.672832798624,17100.024928857514,11708.626171530545,10713.9544649731,405.9304242829237,0.2056617576521589,20926.452497578302,6.4730684930374025,1.5857404173102068,97.05244927724856,45595.83266494174,1153.8969501641188,422.8335850984457,41.63940328605861,35.63603436410141,16.92692394269266,1.747801264233325,0.0,1,3867.449006134252,2025-06-04 15:50:46.984698464,73.68241962943715,4718.884750652742
0.0,0.199814855137982,6.218716378440961,2.8281937394120495,18.14423254673158,627.5087922327223,277.8387836604464,88.08470479224684,1600.1528709120512,2185.785484875791,215.20506203915303,-549.2248358969057,2692.012020221843,46383.403928037085,379.5463226873876,897.3975491105025,157367.57685183507,134634.37144949564,6409.853986989987,46207.055678365854,9341.087989623047,447.0826656676824,0.1080241702405782,23432.59285400574,8.979716844568502,2.0124178965618342,119.69765716647512,0.0,104.37317138607212,327.70385195221075,76.04917591641109,251.8353274768947,24.352714683372614,15.256523145944616,0.0,0,-4075.5950648778366,2020-01-27 03:02:36.615661568,74.78347816505416,-1942.9710160764027
0.0,0.0566690891403837,6.346840464474511,3.5524039918739727,16.51874807153648,349.57816294317354,48.85496614520858,85.26134274626293,15319.264086376335,0.0,-1367.6278190858395,-946.7395841680388,1136.8375273437196,0.0,0.0,779.0658435963015,0.0,120796.06999832531,14469.705303201692,30848.165272937687,7510.364098148395,688.3389360365666,0.1709290872731433,34620.49576830973,7.337416719518696,1.7407655055048272,28.64550791511499,0.0,0.0,181.8025146370797,40.35188565261696,131.1786753362596,16.11782402124331,1.5857771574772732,0.0,1,3711.343588924789,2021-09-29 13:35:59.135913584,75.0,5251.604850935826
0.0,0.0566690891403837,8.54554303612071,3.644864828838966,74.88876928743139,624.7556607959733,248.17786249864284,85.26134274626293,14551.910255194383,0.0,330.8602308455835,-616.0429457718335,61962.84047532061,108576.76712686784,16563.61365657873,1580.142830837851,141230.3491683387,10384.318472513673,27885.981400302397,44323.42558774933,11937.921715617838,765.8210720541679,0.071647287421529,40987.67911872929,22.45224736257908,2.5045160882232422,29.02248927779258,0.0,572.5557332111554,1767.3249986006538,544.0255525599549,33.01149680825406,3.676603405358131,0.9281122211278134,0.0,1,4209.567284652512,2025-02-19 13:22:09.612961280,74.45015717955845,4643.713735329765
0.0,0.0566690891403837,7.308362401171976,3.0575463519211348,16.149470460402124,631.8774204649357,91.14670737892568,169.4023673448653,0.0,0.0,7151.402489645887,-502.0533872439576,54996.47153873867,0.0,444.7954271491858,1288.2730345504665,0.0,3863.748838268264,6405.488845746844,15097.942588531923,11263.373459825249,562.9855377744508,0.1166784478897964,30785.731292075576,6.403320772361225,2.4174003673427373,36.34186211548115,0.0,163.39712374916928,320.23350729119056,57.96092799083797,36.4656004914079,2.819956956985714,30.549560081828627,0.0,1,3244.42460284349,2021-12-17 01:47:08.802880288,75.0,4731.576825961056
0.0886595398365626,0.0566690891403837,6.2428120143083685,4.082319238441814,52.85669695979361,613.6724700868122,68.21920467760202,85.26134274626293,457.0528221701063,0.0,-1258.3335927563846,-618.9070837597608,33319.05517108421,0.0,2695.4750428360503,644.5240548649044,0.0,139103.1027904309,25965.77670535609,52810.87808962047,10226.079370561603,390.52080176706613,0.1137942851294951,19947.99123589055,25.889755612006788,1.7407655055048272,48.05949597378959,0.0,1212.0958306368034,219.17116533205188,36.67357870087075,36.45546964970616,20.32130107477459,0.9281122211278134,0.0,0,-3298.192015053023,2025-06-10 19:08:39.531953184,75.0,-1881.3881898511033
1.3279191779468662,0.2002002231225123,8.398009935253402,2.389169752078862,13.764050993241254,660.4978608487063,99.57782403975465,116.50580001911884,20665.081199154643,7414.7771749171,354.24693173336857,9159.53884712262,45012.67975543834,96257.06488322494,18389.809049606512,4776.029866047881,193588.86447426263,10449.39805055894,58201.170746486605,14699.71240148176,163679.10509983345,361.18675888507835,0.118859926575186,19565.91502539351,7.03894740721337,-0.3484051330801996,29.196470740032176,4950.6106557550775,828.0494999650427,1772.2759343170171,388.85433292103943,51.25363935924422,4.755598634979087,32.25360011940943,0.0,1,3390.214588899426,2019-11-14 23:44:35.427542752,75.0,4528.749331699479
0.0,3.653684683730274,18.47448945507919,5.176022706899513,17.884704351095884,727.4326738634777,76.86972654342824,85.26134274626293,0.0,0.0,-1220.5221935899629,-468.8145249548554,2419.7716121556286,32790.2807109132,215.03410813780283,793.86198695975,0.0,3534.672832798624,21838.141104938142,7978.054554611241,8706.470622308312,349.9506004250219,0.0846277680674336,16471.0480867827,7.822281316222107,1.7407655055048272,18.51075044742924,42690.71503651749,829.9783926336464,176.61408737084628,72.8271963351791,24.517495196178956,23.632619259423752,2.5791678395487043,27.667175983983856,1,4593.820254531405,2024-04-07 22:42:05.292529248,74.0796165242088,5197.494295490439
2.065714677289476,3.1107181313919545,23.650279464224376,5.493960796168516,19.17337193530839,633.7975039670865,119.53237780679216,125.71211793502812,25959.53566934743,7615.577422893297,10767.36482580396,11886.784633730977,63462.80544901722,49837.239162834056,20752.078501753167,6380.251432991449,0.0,11947.07888432574,57099.572775075896,13578.39812100663,161472.11309952836,398.637251708872,0.0799885694430141,20690.40173812289,17.937087422585222,0.947081208813276,21.328570270322132,0.0,0.0,2031.514838528559,668.2778939396719,32.17298622226584,9.130456741126082,0.9281122211278134,0.0,1,5682.613363580555,2023-02-10 05:33:23.600360032,70.76283724773184,4853.414198078718
0.0,0.1698444442178341,4.541627977625939,2.457468560093454,20.163697004647865,620.0484747824087,37.05556949934093,224.0136688290363,0.0,0.0,-2721.140299162231,-952.5026323374602,418.3215477231315,0.0,0.0,697.7810455250628,0.0,3534.672832798624,23808.79411979368,8537.45253977812,7425.576993635626,392.4700081057503,0.0842034366660299,20642.696612774547,8.922604010764937,1.7407655055048272,17.554282752963072,0.0,0.0,141.10228348581603,40.45127740095957,23.007167492805195,7.782538378812721,1.093194823723593,0.0,1,7642.252840238005,2024-09-09 09:41:57.731773184,75.0,5165.587344332592
1.0833296904821514,3.9166064237494895,33.497477736831215,26.34497525171116,53.02876869889407,683.6904976275689,106.34877259683284,85.26134274626293,0.0,0.0,8896.066654799319,10458.630860328092,51212.1347905178,40537.08766953442,518.0375981983443,777.3753597679855,0.0,91361.70342613214,55452.62600806909,17252.1170787179,10016.781153147587,367.32678810994565,0.1078717518609859,19488.221046786697,7.515872541808004,1.3890951391831745,27.26676092887154,0.0,0.0,1953.3926055511456,499.4020585456674,50.18404815322519,7.54884292763054,10.711064826998498,0.0,1,6450.4349680172245,2018-09-21 02:06:35.319531953,60.463258143664696,5032.361762302898
0.7967887417557531,2.7893187158057797,26.840043143364355,12.54587661756148,18.39008389183647,740.8799263055678,323.6708101380761,85.26134274626293,0.0,10556.475699394525,259.4878233270156,-790.8071429451022,27658.003113539507,0.0,483.61443782099514,3741.816264362132,92602.56828194854,143176.42654811978,22024.45303707414,47330.06733151716,199926.70312460916,749.5126309396713,0.1081612959775521,45164.10454364693,13.502527765248828,-0.5882315770918318,104.43480285726416,36032.99555329174,1598.131259626896,1878.0788931250547,617.7014392622392,193.30291259006304,9.22458954381496,25.178714408340895,0.0,0,-463.34417126002234,2020-05-15 19:59:38.397839784,75.0,-2202.383739551226
1.1038917363644078,0.0566690891403837,5.963664377032079,2.7560965220293925,18.419362355479592,623.4269409594795,80.0386219410467,91.85779726272632,0.0,0.0,-1044.4724687872492,-972.624338338372,500.2792696688957,0.0,142.76707613785084,752.3544643901788,0.0,64574.463971311474,6400.699744180136,39708.762858960006,169984.69130297584,561.5214776150692,0.1577238287050074,40154.15046671912,6.5517696157980465,-0.6838702119728783,79.48307779691157,0.0,0.0,180.00967772205263,58.82684372135955,117.50975505021763,2.988236056867545,1.5850753087672418,0.0,1,5980.052575693828,2021-09-25 17:32:18.793879392,75.0,5112.810819481245
0.0,0.1513817861860368,4.531245869635247,2.700725814834925,19.046611978813186,647.6326761550753,47.203443231697406,6967.88373863583,0.0,0.0,388.9996191254354,9100.1427542857,2344.208113374591,0.0,184.9042030593787,667.7750105475395,0.0,3626.3521744306454,7560.477829490879,15468.552061946224,10715.77353909921,443.9554943333135,0.1196586911625715,26567.39590286956,8.050840105384093,0.7665376994244172,29.464551184177587,0.0,0.0,259.12356640429584,64.8298323746212,27.95687540320646,5.745698452199213,0.9281122211278134,0.0,1,3319.872301211698,2021-12-17 14:03:38.181818176,75.0,4960.807253556817
0.0,0.0566690891403837,4.32276939554032,3.0862068376628797,14.89262803380376,630.7289329255447,67.33651063317632,1635.5613015225897,0.0,0.0,-2547.6833816589005,-953.985066992894,547.3880326884046,0.0,0.0,788.7766124535791,0.0,6570.799414410165,6414.26795929041,10432.411140657883,7485.109951473329,371.17187276042,0.1094584896657063,20317.648589740405,7.460558007477478,0.9726443149131678,26.362287372666295,0.0,0.0,274.3271777904141,36.396767770577696,28.27263394837218,6.552129770030989,0.9281122211278134,0.0,1,4218.366556803626,2024-04-29 16:22:53.897389728,75.0,5146.981879194161
0.0,2.243396848699424,6.793805667749783,3.616056348249715,34.99658755722659,307.53225648315123,38.11187771887084,203.81100687285337,32792.53938369159,0.0,-1730.253551581655,-888.9713578157841,419.85376308384184,0.0,0.0,650.0559734893401,0.0,4768.735978010915,14877.608827933946,10949.209920436058,7049.0465024185505,315.0107116790848,0.0920454278529113,15866.51453128303,35.81268966723232,2.184611574028136,25.46667435752299,0.0,0.0,175.47460462916382,100.02731411412752,31.18190442898947,3.893590557987251,0.9281122211278134,38.59457891180677,1,5059.354586200472,2020-10-31 08:32:58.757875792,75.0,5379.783221817277
0.0505912727728501,0.0566690891403837,8.997057638656752,15.21759760132914,20.889375137440677,625.8858002096118,103.62285001672343,7747.747704717645,0.0,11266.270609303172,-2636.9055367744686,-944.7381688901772,489.3937530172934,0.0,0.0,772.4003551387055,0.0,3534.672832798624,14469.369600748953,11607.585241092043,7243.616944851998,442.2693160916067,0.1143125655383245,23019.68518306895,7.451601296349423,1.5969642618639492,22.137793669755524,0.0,0.0,279.07914546412496,52.61367526676629,28.55459498234704,8.686880327713645,19.427756259921303,0.0,1,4104.5194534317025,2022-05-30 06:00:19.441944192,75.0,4899.321698432686
0.0,0.0566690891403837,8.816322172667512,17.789939106024306,17.50654637767248,617.0879389226905,282.2445383435024,144.87202317377182,0.0,653.140614195434,3038.1690254308805,-495.061520763192,32537.387300880437,37603.459525268045,321.0346991322476,686.9081423528405,0.0,16573.23809571666,6414.835813010177,23735.1728729721,6839.706592630839,522.6336999050668,0.0778966809901066,32041.34798397046,18.176321037278345,1.4117920523443293,19.085500992418584,0.0,0.0,1410.8854104070774,81.80674650256272,98.20159060152398,3.656165937420224,1.179358230249007,0.0,1,4183.5557805285625,2018-09-03 04:29:27.056705671,74.82515703757645,4844.1139407900655
0.0,0.0566690891403837,12.60503389568257,16.426605681328304,81.02992621064043,622.0619910153401,90.29957051868044,138.9402430652735,0.0,0.0,228.3983251473053,-617.1823385699802,573.0589364891275,0.0,0.0,625.6936308139093,0.0,6374.450745012513,6402.872511003046,14223.563912675949,7225.156912278257,390.56295682348104,0.1209513591294573,20234.087280913704,18.34079585940482,0.1294872364730845,18.705173035330784,0.0,0.0,187.57856002650303,76.6836271009512,24.020311919597415,4.2383859835209385,0.9281122211278134,0.0,1,3708.0678464211487,2021-04-11 23:56:41.260126016,75.0,5113.5838900688805
0.0,0.0566690891403837,8.8521310108684,14.699352636913224,15.70599447830332,706.0240660939038,97.64398730963656,239.27136187979477,0.0,0.0,224.7238877840327,-603.8003553579472,791.3536677015891,0.0,186.3829117837945,648.7445437872857,0.0,3534.672832798624,13779.077343331966,26912.67660359499,9020.564444644042,632.0359887930174,0.1302883950012734,31810.586474180025,7.498624174807645,1.7407655055048272,80.37685327938559,0.0,0.0,210.5078836722451,49.82941114273454,33.02355923530824,8.496183847981905,17.331120991159562,0.0,1,4522.374719422544,2023-02-20 11:03:11.179117920,74.93459468041559,4810.188143885793
