TERM_OF_LOAN,Profitability,Origination_year,YEAR,Months_elapsed,CREDIT_SCORE_BUCKET,OPB,PAYMENT_AMOUNT,AUTO_PTI_TOTAL
75.0,0.0,2021.0,2028.0,84.0,601-660,0.0,742.3749392807999,12.70792124444227
72.0,0.03592476722692302,2021.0,2021.0,0.0,<600,23035.1388986184,577.7057227772387,24.18912890594584
72.0,3220.534045058307,2021.0,2022.0,12.0,<600,16102.670225291535,577.7057227772387,24.18912890594584
72.0,1925.7423259125808,2021.0,2023.0,24.0,<600,9170.20155196467,577.7057227772387,24.18912890594584
72.0,492.3012333003173,2021.0,2024.0,36.0,<600,2237.7328786378057,577.7057227772387,24.18912890594584
72.0,0.0,2021.0,2025.0,48.0,<600,0.0,577.7057227772387,24.18912890594584
72.0,0.0,2021.0,2026.0,60.0,<600,0.0,577.7057227772387,24.18912890594584
72.0,0.0,2021.0,2027.0,72.0,<600,0.0,577.7057227772387,24.18912890594584
72.0,0.0,2021.0,2028.0,84.0,<600,0.0,577.7057227772387,24.18912890594584
61.0,0.03710345131424736,2021.0,2021.0,0.0,<600,36561.21205396664,673.8839156262038,10.64788227792258
61.0,5694.92101329044,2021.0,2022.0,12.0,<600,28474.605066452197,673.8839156262038,10.64788227792258
61.0,4281.479596576928,2021.0,2023.0,24.0,<600,20387.99807893775,673.8839156262038,10.64788227792258
61.0,2706.3060401131274,2021.0,2024.0,36.0,<600,12301.391091423306,673.8839156262038,10.64788227792258
61.0,969.4003438990378,2021.0,2025.0,48.0,<600,4214.78410390886,673.8839156262038,10.64788227792258
61.0,0.0,2021.0,2026.0,60.0,<600,0.0,673.8839156262038,10.64788227792258
61.0,0.0,2021.0,2027.0,72.0,<600,0.0,673.8839156262038,10.64788227792258
61.0,0.0,2021.0,2028.0,84.0,<600,0.0,673.8839156262038,10.64788227792258
75.0,0.07756179899940949,2021.0,2021.0,0.0,<600,33987.629377298115,726.9436772769407,10.45332969968225
75.0,5052.8610499949655,2021.0,2022.0,12.0,<600,25264.305249974826,726.9436772769407,10.45332969968225
75.0,3473.6060357568226,2021.0,2023.0,24.0,<600,16540.981122651538,726.9436772769407,10.45332969968225
75.0,1719.8845389722155,2021.0,2024.0,36.0,<600,7817.656995328252,726.9436772769407,10.45332969968225
75.0,0.0,2021.0,2025.0,48.0,<600,0.0,726.9436772769407,10.45332969968225
75.0,0.0,2021.0,2026.0,60.0,<600,0.0,726.9436772769407,10.45332969968225
75.0,0.0,2021.0,2027.0,72.0,<600,0.0,726.9436772769407,10.45332969968225
75.0,0.0,2021.0,2028.0,84.0,<600,0.0,726.9436772769407,10.45332969968225
72.0,0.09492655176042582,2021.0,2021.0,0.0,601-660,42760.46651190981,646.5057378029207,7.04507084709293
72.0,7000.4795316549535,2021.0,2022.0,12.0,601-660,35002.397658274764,646.5057378029207,7.04507084709293
72.0,5721.30904897434,2021.0,2023.0,24.0,601-660,27244.328804639714,646.5057378029207,7.04507084709293
72.0,4286.9771892210265,2021.0,2024.0,36.0,601-660,19486.259951004668,646.5057378029207,7.04507084709293
72.0,2697.4839523950122,2021.0,2025.0,48.0,601-660,11728.191097369618,646.5057378029207,7.04507084709293
72.0,952.829338496297,2021.0,2026.0,60.0,601-660,3970.1222437345714,646.5057378029207,7.04507084709293
72.0,0.0,2021.0,2027.0,72.0,601-660,0.0,646.5057378029207,7.04507084709293
72.0,0.0,2021.0,2028.0,84.0,601-660,0.0,646.5057378029207,7.04507084709293
48.0,0.04053833980949631,2021.0,2021.0,0.0,601-660,19099.7062066109,400.2851549967983,10.45409338085392
48.0,2859.256869329864,2021.0,2022.0,12.0,601-660,14296.28434664932,400.2851549967983,10.45409338085392
48.0,1993.5011222044252,2021.0,2023.0,24.0,601-660,9492.86248668774,400.2851549967983,10.45409338085392
48.0,1031.6769378797553,2021.0,2024.0,36.0,601-660,4689.44062672616,400.2851549967983,10.45409338085392
48.0,0.0,2021.0,2025.0,48.0,601-660,0.0,400.2851549967983,10.45409338085392
48.0,0.0,2021.0,2026.0,60.0,601-660,0.0,400.2851549967983,10.45409338085392
48.0,0.0,2021.0,2027.0,72.0,601-660,0.0,400.2851549967983,10.45409338085392
48.0,0.0,2021.0,2028.0,84.0,601-660,0.0,400.2851549967983,10.45409338085392
64.0,0.023527592253380872,2021.0,2021.0,0.0,601-660,25301.85717837186,702.8573562487765,7.51844091963616
64.0,3373.5137806773087,2021.0,2022.0,12.0,601-660,16867.568903386542,702.8573562487765,7.51844091963616
64.0,1770.9889319642573,2021.0,2023.0,24.0,601-660,8433.280628401226,702.8573562487765,7.51844091963616
64.0,0.0,2021.0,2024.0,36.0,601-660,0.0,702.8573562487765,7.51844091963616
64.0,0.0,2021.0,2025.0,48.0,601-660,0.0,702.8573562487765,7.51844091963616
64.0,0.0,2021.0,2026.0,60.0,601-660,0.0,702.8573562487765,7.51844091963616
64.0,0.0,2021.0,2027.0,72.0,601-660,0.0,702.8573562487765,7.51844091963616
64.0,0.0,2021.0,2028.0,84.0,601-660,0.0,702.8573562487765,7.51844091963616
72.0,0.07038250756991002,2021.0,2021.0,0.0,601-660,22310.82485161641,430.5706012431315,13.159797216992331
72.0,3428.795527339766,2021.0,2022.0,12.0,601-660,17143.97763669883,430.5706012431315,13.159797216992331
72.0,2515.197388574063,2021.0,2023.0,24.0,601-660,11977.130421781254,430.5706012431315,13.159797216992331
72.0,1498.2623055100087,2021.0,2024.0,36.0,601-660,6810.283206863676,430.5706012431315,13.159797216992331
72.0,377.9902781476027,2021.0,2025.0,48.0,601-660,1643.4359919460985,430.5706012431315,13.159797216992331
72.0,0.0,2021.0,2026.0,60.0,601-660,0.0,430.5706012431315,13.159797216992331
72.0,0.0,2021.0,2027.0,72.0,601-660,0.0,430.5706012431315,13.159797216992331
72.0,0.0,2021.0,2028.0,84.0,601-660,0.0,430.5706012431315,13.159797216992331
72.0,0.0036424329219039934,2021.0,2021.0,0.0,601-660,21479.719722951075,416.11748771234545,13.07913541380183
72.0,3297.261974080586,2021.0,2022.0,12.0,601-660,16486.30987040293,416.11748771234545,13.07913541380183
72.0,2413.5090037495042,2021.0,2023.0,24.0,601-660,11492.900017854783,416.11748771234545,13.07913541380183
72.0,1429.8878363674605,2021.0,2024.0,36.0,601-660,6499.490165306639,416.11748771234545,13.07913541380183
72.0,346.398471934453,2021.0,2025.0,48.0,601-660,1506.0803127584913,416.11748771234545,13.07913541380183
72.0,0.0,2021.0,2026.0,60.0,601-660,0.0,416.11748771234545,13.07913541380183
72.0,0.0,2021.0,2027.0,72.0,601-660,0.0,416.11748771234545,13.07913541380183
72.0,0.0,2021.0,2028.0,84.0,601-660,0.0,416.11748771234545,13.07913541380183
72.0,0.05064328691389815,2021.0,2021.0,0.0,601-660,22348.628796716737,420.80524237248704,13.8909740233013
72.0,3459.793177649379,2021.0,2022.0,12.0,601-660,17298.965888246894,420.80524237248704,13.8909740233013
72.0,2572.35362575318,2021.0,2023.0,24.0,601-660,12249.302979777049,420.80524237248704,13.8909740233013
72.0,1583.9208156875848,2021.0,2024.0,36.0,601-660,7199.6400713072035,420.80524237248704,13.8909740233013
72.0,494.49474745259283,2021.0,2025.0,48.0,601-660,2149.97716283736,420.80524237248704,13.8909740233013
72.0,0.0,2021.0,2026.0,60.0,601-660,0.0,420.80524237248704,13.8909740233013
72.0,0.0,2021.0,2027.0,72.0,601-660,0.0,420.80524237248704,13.8909740233013
72.0,0.0,2021.0,2028.0,84.0,601-660,0.0,420.80524237248704,13.8909740233013
72.0,0.011866116580104303,2021.0,2021.0,0.0,<600,14875.16430868557,294.3238171083787,10.20889544915617
72.0,2268.655700677005,2021.0,2022.0,12.0,<600,11343.278503385025,294.3238171083787,10.20889544915617
72.0,1640.3924665977408,2021.0,2023.0,24.0,<600,7811.392698084481,294.3238171083787,10.20889544915617
72.0,941.491516412466,2021.0,2024.0,36.0,<600,4279.506892783937,294.3238171083787,10.20889544915617
72.0,171.95285012118023,2021.0,2025.0,48.0,<600,747.6210874833923,294.3238171083787,10.20889544915617
72.0,0.0,2021.0,2026.0,60.0,<600,0.0,294.3238171083787,10.20889544915617
72.0,0.0,2021.0,2027.0,72.0,<600,0.0,294.3238171083787,10.20889544915617
72.0,0.0,2021.0,2028.0,84.0,<600,0.0,294.3238171083787,10.20889544915617
48.0,0.039537689587163555,2021.0,2021.0,0.0,<600,21008.539877720617,423.6136824896694,9.8076155837208
48.0,3185.035137568917,2021.0,2022.0,12.0,<600,15925.175687844585,423.6136824896694,9.8076155837208
48.0,2276.780414573396,2021.0,2023.0,24.0,<600,10841.811497968552,423.6136824896694,9.8076155837208
48.0,1266.8584077803544,2021.0,2024.0,36.0,<600,5758.44730809252,423.6136824896694,9.8076155837208
48.0,0.0,2021.0,2025.0,48.0,<600,0.0,423.6136824896694,9.8076155837208
48.0,0.0,2021.0,2026.0,60.0,<600,0.0,423.6136824896694,9.8076155837208
48.0,0.0,2021.0,2027.0,72.0,<600,0.0,423.6136824896694,9.8076155837208
48.0,0.0,2021.0,2028.0,84.0,<600,0.0,423.6136824896694,9.8076155837208
72.0,0.02372682491729603,2021.0,2021.0,0.0,601-660,15754.80422271594,296.0910874225747,7.24608660916083
72.0,2440.342234729009,2021.0,2022.0,12.0,601-660,12201.711173645044,296.0910874225747,7.24608660916083
72.0,1816.2098061605711,2021.0,2023.0,24.0,601-660,8648.618124574148,296.0910874225747,7.24608660916083
72.0,1121.0155166107154,2021.0,2024.0,36.0,601-660,5095.525075503252,296.0910874225747,7.24608660916083
72.0,354.7593660794419,2021.0,2025.0,48.0,601-660,1542.432026432356,296.0910874225747,7.24608660916083
72.0,0.0,2021.0,2026.0,60.0,601-660,0.0,296.0910874225747,7.24608660916083
72.0,0.0,2021.0,2027.0,72.0,601-660,0.0,296.0910874225747,7.24608660916083
72.0,0.0,2021.0,2028.0,84.0,601-660,0.0,296.0910874225747,7.24608660916083
72.0,0.06617468143685167,2021.0,2021.0,0.0,660+,30445.5141987403,644.5667270783292,8.63214641793163
72.0,4542.14269476007,2021.0,2022.0,12.0,660+,22710.71347380035,644.5667270783292,8.63214641793163
72.0,3144.9416772606837,2021.0,2023.0,24.0,660+,14975.912748860399,644.5667270783292,8.63214641793163
72.0,1593.044645262499,2021.0,2024.0,36.0,660+,7241.11202392045,644.5667270783292,8.63214641793163
72.0,0.0,2021.0,2025.0,48.0,660+,0.0,644.5667270783292,8.63214641793163
72.0,0.0,2021.0,2026.0,60.0,660+,0.0,644.5667270783292,8.63214641793163
72.0,0.0,2021.0,2027.0,72.0,660+,0.0,644.5667270783292,8.63214641793163
72.0,0.0,2021.0,2028.0,84.0,660+,0.0,644.5667270783292,8.63214641793163
75.0,0.031221071570905735,2021.0,2021.0,0.0,601-660,21058.951626276616,412.6638120265188,13.157293434395609
75.0,3221.397176391678,2021.0,2022.0,12.0,601-660,16106.98588195839,412.6638120265188,13.157293434395609
75.0,2342.5542289044342,2021.0,2023.0,24.0,601-660,11155.020137640164,412.6638120265188,13.157293434395609
75.0,1364.6719665308262,2021.0,2024.0,36.0,601-660,6203.054393321938,412.6638120265188,13.157293434395609
75.0,287.75038927085376,2021.0,2025.0,48.0,601-660,1251.088649003712,412.6638120265188,13.157293434395609
75.0,0.0,2021.0,2026.0,60.0,601-660,0.0,412.6638120265188,13.157293434395609
75.0,0.0,2021.0,2027.0,72.0,601-660,0.0,412.6638120265188,13.157293434395609
75.0,0.0,2021.0,2028.0,84.0,601-660,0.0,412.6638120265188,13.157293434395609
48.0,0.04176692699209095,2021.0,2021.0,0.0,<600,23374.197877281837,604.9537866393907,26.28957062604178
48.0,3222.95048752183,2021.0,2022.0,12.0,<600,16114.752437609148,604.9537866393907,26.28957062604178
48.0,1859.6144695666562,2021.0,2023.0,24.0,<600,8855.306997936459,604.9537866393907,26.28957062604178
48.0,351.0895428180291,2021.0,2024.0,36.0,<600,1595.8615582637685,604.9537866393907,26.28957062604178
48.0,0.0,2021.0,2025.0,48.0,<600,0.0,604.9537866393907,26.28957062604178
48.0,0.0,2021.0,2026.0,60.0,<600,0.0,604.9537866393907,26.28957062604178
48.0,0.0,2021.0,2027.0,72.0,<600,0.0,604.9537866393907,26.28957062604178
48.0,0.0,2021.0,2028.0,84.0,<600,0.0,604.9537866393907,26.28957062604178
72.0,0.004092621305888256,2021.0,2021.0,0.0,<600,21993.189588988316,398.9963020247655,15.27274142133717
72.0,3441.0467929382266,2021.0,2022.0,12.0,<600,17205.23396469113,398.9963020247655,15.27274142133717
72.0,2607.6284514827285,2021.0,2023.0,24.0,<600,12417.278340393945,398.9963020247655,15.27274142133717
72.0,1678.4509975412868,2021.0,2024.0,36.0,<600,7629.322716096758,398.9963020247655,15.27274142133717
72.0,653.5144311139019,2021.0,2025.0,48.0,<600,2841.3670917995732,398.9963020247655,15.27274142133717
72.0,0.0,2021.0,2026.0,60.0,<600,0.0,398.9963020247655,15.27274142133717
72.0,0.0,2021.0,2027.0,72.0,<600,0.0,398.9963020247655,15.27274142133717
72.0,0.0,2021.0,2028.0,84.0,<600,0.0,398.9963020247655,15.27274142133717
61.0,0.0643866802964719,2021.0,2021.0,0.0,<600,20941.0986366816,413.0851954115926,10.53169596266427
61.0,3196.8152583484975,2021.0,2022.0,12.0,<600,15984.076291742487,413.0851954115926,10.53169596266427
61.0,2315.681328828709,2021.0,2023.0,24.0,<600,11027.053946803377,413.0851954115926,10.53169596266427
61.0,1335.4069524101385,2021.0,2024.0,36.0,<600,6070.031601864266,413.0851954115926,10.53169596266427
61.0,255.99212909278538,2021.0,2025.0,48.0,<600,1113.0092569251537,413.0851954115926,10.53169596266427
61.0,0.0,2021.0,2026.0,60.0,<600,0.0,413.0851954115926,10.53169596266427
61.0,0.0,2021.0,2027.0,72.0,<600,0.0,413.0851954115926,10.53169596266427
61.0,0.0,2021.0,2028.0,84.0,<600,0.0,413.0851954115926,10.53169596266427
72.0,0.08973560578940555,2021.0,2021.0,0.0,660+,26534.915882782916,452.56673917110464,6.93968308290703
72.0,4220.8230025459325,2021.0,2022.0,12.0,660+,21104.11501272966,452.56673917110464,6.93968308290703
72.0,3291.395969962045,2021.0,2023.0,24.0,660+,15673.314142676405,452.56673917110464,6.93968308290703
72.0,2253.352919977093,2021.0,2024.0,36.0,660+,10242.51327262315,452.56673917110464,6.93968308290703
72.0,1106.6938525910757,2021.0,2025.0,48.0,660+,4811.712402569894,452.56673917110464,6.93968308290703
72.0,0.0,2021.0,2026.0,60.0,660+,0.0,452.56673917110464,6.93968308290703
72.0,0.0,2021.0,2027.0,72.0,660+,0.0,452.56673917110464,6.93968308290703
72.0,0.0,2021.0,2028.0,84.0,660+,0.0,452.56673917110464,6.93968308290703
72.0,0.030324366346028434,2021.0,2021.0,0.0,601-660,16839.35223771367,354.2248749227835,12.862880188861089
72.0,2517.7307477280538,2021.0,2022.0,12.0,601-660,12588.653738640267,354.2248749227835,12.862880188861089
72.0,1750.9706003090416,2021.0,2023.0,24.0,601-660,8337.955239566865,354.2248749227835,12.862880188861089
72.0,899.196482908562,2021.0,2024.0,36.0,601-660,4087.2567404934634,354.2248749227835,12.862880188861089
72.0,0.0,2021.0,2025.0,48.0,601-660,0.0,354.2248749227835,12.862880188861089
72.0,0.0,2021.0,2026.0,60.0,601-660,0.0,354.2248749227835,12.862880188861089
72.0,0.0,2021.0,2027.0,72.0,601-660,0.0,354.2248749227835,12.862880188861089
72.0,0.0,2021.0,2028.0,84.0,601-660,0.0,354.2248749227835,12.862880188861089
64.0,0.06851275095650165,2021.0,2021.0,0.0,601-660,20338.681774778943,381.2537659800273,11.15652714705592
64.0,3152.727316603723,2021.0,2022.0,12.0,601-660,15763.636583018615,381.2537659800273,11.15652714705592
64.0,2349.6041921642404,2021.0,2023.0,24.0,601-660,11188.591391258287,381.2537659800273,11.15652714705592
64.0,1454.980163889551,2021.0,2024.0,36.0,601-660,6613.54619949796,381.2537659800273,11.15652714705592
64.0,468.85523177965536,2021.0,2025.0,48.0,601-660,2038.5010077376319,381.2537659800273,11.15652714705592
64.0,0.0,2021.0,2026.0,60.0,601-660,0.0,381.2537659800273,11.15652714705592
64.0,0.0,2021.0,2027.0,72.0,601-660,0.0,381.2537659800273,11.15652714705592
64.0,0.0,2021.0,2028.0,84.0,601-660,0.0,381.2537659800273,11.15652714705592
75.0,0.02864138152208653,2021.0,2021.0,0.0,601-660,21003.80141582031,388.12596556922665,8.248089866176791
75.0,3269.2579657979186,2021.0,2022.0,12.0,601-660,16346.289828989591,388.12596556922665,8.248089866176791
75.0,2454.6434308533626,2021.0,2023.0,24.0,601-660,11688.77824215887,388.12596556922665,8.248089866176791
75.0,1546.8786641721936,2021.0,2024.0,36.0,601-660,7031.266655328152,388.12596556922665,8.248089866176791
75.0,545.963665754409,2021.0,2025.0,48.0,601-660,2373.7550684974303,388.12596556922665,8.248089866176791
75.0,0.0,2021.0,2026.0,60.0,601-660,0.0,388.12596556922665,8.248089866176791
75.0,0.0,2021.0,2027.0,72.0,601-660,0.0,388.12596556922665,8.248089866176791
75.0,0.0,2021.0,2028.0,84.0,601-660,0.0,388.12596556922665,8.248089866176791
72.0,0.05484448411243038,2021.0,2021.0,0.0,601-660,19941.145772662196,383.7550417932883,10.58773490067562
72.0,3067.2170542285476,2021.0,2022.0,12.0,601-660,15336.085271142736,383.7550417932883,10.58773490067562
72.0,2253.515201620888,2021.0,2023.0,24.0,601-660,10731.024769623276,383.7550417932883,10.58773490067562
72.0,1347.7121389828396,2021.0,2024.0,36.0,601-660,6125.964268103817,383.7550417932883,10.58773490067562
72.0,349.80786631440213,2021.0,2025.0,48.0,601-660,1520.903766584357,383.7550417932883,10.58773490067562
72.0,0.0,2021.0,2026.0,60.0,601-660,0.0,383.7550417932883,10.58773490067562
72.0,0.0,2021.0,2027.0,72.0,601-660,0.0,383.7550417932883,10.58773490067562
72.0,0.0,2021.0,2028.0,84.0,601-660,0.0,383.7550417932883,10.58773490067562
72.0,0.07876932600494789,2021.0,2021.0,0.0,601-660,15881.082879225947,315.8444532759612,12.134482336624359
72.0,2418.1898879828827,2021.0,2022.0,12.0,601-660,12090.949439914413,315.8444532759612,12.134482336624359
72.0,1743.1713601266042,2021.0,2023.0,24.0,601-660,8300.816000602877,315.8444532759612,12.134482336624359
72.0,992.3501634840956,2021.0,2024.0,36.0,601-660,4510.6825612913435,315.8444532759612,12.134482336624359
72.0,165.7262980553562,2021.0,2025.0,48.0,601-660,720.5491219798096,315.8444532759612,12.134482336624359
72.0,0.0,2021.0,2026.0,60.0,601-660,0.0,315.8444532759612,12.134482336624359
72.0,0.0,2021.0,2027.0,72.0,601-660,0.0,315.8444532759612,12.134482336624359
72.0,0.0,2021.0,2028.0,84.0,601-660,0.0,315.8444532759612,12.134482336624359
33.0,0.03402613390335518,2021.0,2021.0,0.0,<600,22345.90546691429,443.31729924633464,16.98340235454254
33.0,3405.2195751916547,2021.0,2022.0,12.0,<600,17026.097875958272,443.31729924633464,16.98340235454254
33.0,2458.320959850474,2021.0,2023.0,24.0,<600,11706.290285002258,443.31729924633464,16.98340235454254
33.0,0.0,2021.0,2024.0,36.0,<600,0.0,443.31729924633464,16.98340235454254
33.0,0.0,2021.0,2025.0,48.0,<600,0.0,443.31729924633464,16.98340235454254
33.0,0.0,2021.0,2026.0,60.0,<600,0.0,443.31729924633464,16.98340235454254
33.0,0.0,2021.0,2027.0,72.0,<600,0.0,443.31729924633464,16.98340235454254
33.0,0.0,2021.0,2028.0,84.0,<600,0.0,443.31729924633464,16.98340235454254
75.0,0.04763857213136975,2021.0,2021.0,0.0,660+,20074.13800739412,377.4682579874376,10.09186798795629
75.0,3108.9037823089743,2021.0,2022.0,12.0,660+,15544.51891154487,377.4682579874376,10.09186798795629
75.0,2313.12896129608,2021.0,2023.0,24.0,660+,11014.899815695619,377.4682579874376,10.09186798795629
75.0,1426.761758366201,2021.0,2024.0,36.0,660+,6485.280719846369,377.4682579874376,10.09186798795629
75.0,449.8021735193366,2021.0,2025.0,48.0,660+,1955.6616239971154,377.4682579874376,10.09186798795629
75.0,0.0,2021.0,2026.0,60.0,660+,0.0,377.4682579874376,10.09186798795629
75.0,0.0,2021.0,2027.0,72.0,660+,0.0,377.4682579874376,10.09186798795629
75.0,0.0,2021.0,2028.0,84.0,660+,0.0,377.4682579874376,10.09186798795629
72.0,0.06150980382225575,2021.0,2021.0,0.0,601-660,25729.075325132933,480.75820575834126,6.77625469986558
72.0,3991.9953712065676,2021.0,2022.0,12.0,601-660,19959.976856032838,480.75820575834126,6.77625469986558
72.0,2980.0844612558762,2021.0,2023.0,24.0,601-660,14190.878386932744,480.75820575834126,6.77625469986558
72.0,1852.791581923183,2021.0,2024.0,36.0,601-660,8421.77991783265,480.75820575834126,6.77625469986558
72.0,610.1167332084874,2021.0,2025.0,48.0,601-660,2652.6814487325537,480.75820575834126,6.77625469986558
72.0,0.0,2021.0,2026.0,60.0,601-660,0.0,480.75820575834126,6.77625469986558
72.0,0.0,2021.0,2027.0,72.0,601-660,0.0,480.75820575834126,6.77625469986558
72.0,0.0,2021.0,2028.0,84.0,601-660,0.0,480.75820575834126,6.77625469986558
75.0,0.06718660338726463,2021.0,2021.0,0.0,601-660,32983.160647928555,542.8339468238744,12.61992097274228
75.0,5293.830657208413,2021.0,2022.0,12.0,601-660,26469.153286042063,542.8339468238744,12.61992097274228
75.0,4190.58064407267,2021.0,2023.0,24.0,601-660,19955.14592415557,542.8339468238744,12.61992097274228
75.0,2957.050483699197,2021.0,2024.0,36.0,601-660,13441.138562269076,542.8339468238744,12.61992097274228
75.0,1593.2401760879945,2021.0,2025.0,48.0,601-660,6927.131200382584,542.8339468238744,12.61992097274228
75.0,99.1497212390622,2021.0,2026.0,60.0,601-660,413.1238384960925,542.8339468238744,12.61992097274228
75.0,0.0,2021.0,2027.0,72.0,601-660,0.0,542.8339468238744,12.61992097274228
75.0,0.0,2021.0,2028.0,84.0,601-660,0.0,542.8339468238744,12.61992097274228
75.0,0.06948331642937469,2021.0,2021.0,0.0,601-660,23597.596117726836,596.6674499256937,20.55347202964361
75.0,3287.5173437237027,2021.0,2022.0,12.0,601-660,16437.586718618513,596.6674499256937,20.55347202964361
75.0,1948.2912370971392,2021.0,2023.0,24.0,601-660,9277.577319510186,596.6674499256937,20.55347202964361
75.0,465.86494248840995,2021.0,2024.0,36.0,601-660,2117.5679204018634,596.6674499256937,20.55347202964361
75.0,0.0,2021.0,2025.0,48.0,601-660,0.0,596.6674499256937,20.55347202964361
75.0,0.0,2021.0,2026.0,60.0,601-660,0.0,596.6674499256937,20.55347202964361
75.0,0.0,2021.0,2027.0,72.0,601-660,0.0,596.6674499256937,20.55347202964361
75.0,0.0,2021.0,2028.0,84.0,601-660,0.0,596.6674499256937,20.55347202964361
75.0,0.07639305746837952,2021.0,2021.0,0.0,<600,17125.853158433998,377.91326867798534,13.14650522214702
75.0,2518.178786859635,2021.0,2022.0,12.0,<600,12590.893934298174,377.91326867798534,13.14650522214702
75.0,1691.7462891340933,2021.0,2023.0,24.0,<600,8055.93471016235,377.91326867798534,13.14650522214702
75.0,774.6146069258357,2021.0,2024.0,36.0,<600,3520.9754860265257,377.91326867798534,13.14650522214702
75.0,0.0,2021.0,2025.0,48.0,<600,0.0,377.91326867798534,13.14650522214702
75.0,0.0,2021.0,2026.0,60.0,<600,0.0,377.91326867798534,13.14650522214702
75.0,0.0,2021.0,2027.0,72.0,<600,0.0,377.91326867798534,13.14650522214702
75.0,0.0,2021.0,2028.0,84.0,<600,0.0,377.91326867798534,13.14650522214702
48.0,0.060694277807800456,2021.0,2021.0,0.0,601-660,41369.38148977507,792.7793834882176,7.3671017708544895
48.0,6371.205777583292,2021.0,2022.0,12.0,601-660,31856.02888791646,792.7793834882176,7.3671017708544895
48.0,4691.962020072148,2021.0,2023.0,24.0,601-660,22342.67628605785,792.7793834882176,7.3671017708544895
48.0,2822.4512105238323,2021.0,2024.0,36.0,601-660,12829.323684199237,792.7793834882176,7.3671017708544895
48.0,0.0,2021.0,2025.0,48.0,601-660,0.0,792.7793834882176,7.3671017708544895
48.0,0.0,2021.0,2026.0,60.0,601-660,0.0,792.7793834882176,7.3671017708544895
48.0,0.0,2021.0,2027.0,72.0,601-660,0.0,792.7793834882176,7.3671017708544895
48.0,0.0,2021.0,2028.0,84.0,601-660,0.0,792.7793834882176,7.3671017708544895
75.0,0.04483299782919267,2021.0,2021.0,0.0,660+,23424.11341227005,445.91126021012934,13.067483128982122
